gene	transcript	protein_change	score	pvalue	qvalue	info
MYD88	ENST00000417037	.	0.875	0.0	0.0	TYPE=oncogene
KMT2D	ENST00000301067	.	0.023	0.932811315989	0.982547538421	TYPE=oncogene
ARID1A	ENST00000324856	.	0.037	0.773781257893	0.949891472868	TYPE=oncogene
HLA-B	ENST00000412585	.	0.033	0.818944177823	0.959230769231	TYPE=oncogene
CSNK2A1	ENST00000217244	.	0.058	0.435362465269	0.808063759962	TYPE=oncogene
TNFAIP3	ENST00000237289	.	0.08	0.243697903511	0.765867507886	TYPE=oncogene
CD79B	ENST00000392795	.	0.587	0.0	0.0	TYPE=oncogene
TP53	ENST00000269305	.	0.06	0.412402121748	0.80230958231	TYPE=oncogene
MYO9B	ENST00000595618	.	0.021	0.946148017176	0.982547538421	TYPE=oncogene
BCL10	ENST00000370580	.	0.055	0.473983329124	0.830623655914	TYPE=oncogene
NFKBIA	ENST00000216797	.	0.061	0.400025258904	0.80230958231	TYPE=oncogene
ARHGAP21	ENST00000396432	.	0.039	0.722177317504	0.926474400518	TYPE=oncogene
DDX3X	ENST00000399959	.	0.069	0.331725183127	0.77986935867	TYPE=oncogene
NOTCH2	ENST00000256646	.	0.05	0.547966658247	0.866373801917	TYPE=oncogene
TMEM30A	ENST00000230461	.	0.061	0.400025258904	0.80230958231	TYPE=oncogene
UBE2A	ENST00000371558	.	0.044	0.636600151553	0.899721448468	TYPE=oncogene
PABPC1	ENST00000318607	.	0.125	0.0615054306643	0.716176470588	TYPE=oncogene
SPEN	ENST00000375759	.	0.032	0.833796413236	0.964815880322	TYPE=oncogene
UBR5	ENST00000520539	.	0.081	0.237357918666	0.765867507886	TYPE=oncogene
SRSF1	ENST00000258962	.	0.067	0.340363728214	0.782066163668	TYPE=oncogene
CSK	ENST00000220003	.	0.122	0.0685779237181	0.733783783784	TYPE=oncogene
CD58	ENST00000369489	.	0.113	0.0949482192473	0.738506876228	TYPE=oncogene
FAS	ENST00000355740	.	0.15	0.0241727709017	0.666666666667	TYPE=oncogene
CRMP1	ENST00000324989	.	0.089	0.190502652185	0.765867507886	TYPE=oncogene
NFKBIE	ENST00000275015	.	0.092	0.174185400354	0.752838427949	TYPE=oncogene
B2M	ENST00000558401	.	0.091	0.179439252336	0.753340402967	TYPE=oncogene
BIRC6	ENST00000421745	.	0.049	0.563273553928	0.873824451411	TYPE=oncogene
C6orf211	ENST00000367294	.	0.028	0.88315231119	0.967727650153	TYPE=oncogene
XPO1	ENST00000401558	.	0.275	0.000252589037636	0.2	TYPE=oncogene
CIITA	ENST00000324288	.	0.094	0.164789088154	0.752838427949	TYPE=oncogene
RANBP2	ENST00000283195	.	0.25	0.000732508209144	0.322222222222	TYPE=oncogene
PIM1	ENST00000373509	.	0.363	0.0	0.0	TYPE=oncogene
MYC	ENST00000377970	.	0.275	0.000252589037636	0.2	TYPE=oncogene
FN1	ENST00000354785	.	0.235	0.00149027532205	0.421428571428	TYPE=oncogene
ERBB2IP	ENST00000506030	.	0.113	0.0949482192473	0.738506876228	TYPE=oncogene
CREBBP	ENST00000262367	.	0.178	0.00916898206618	0.580597014925	TYPE=oncogene
IRS4	ENST00000372129	.	0.246	0.00108613286183	0.421428571428	TYPE=oncogene
STAT3	ENST00000264657	.	0.132	0.0489770143976	0.716176470588	TYPE=oncogene
HNRNPA1	ENST00000340913	.	0.068	0.331725183127	0.77986935867	TYPE=oncogene
SIN3A	ENST00000394947	.	0.199	0.0046476382925	0.580597014925	TYPE=oncogene
LYN	ENST00000519728	.	0.252	0.000732508209144	0.322222222222	TYPE=oncogene
ZDHHC17	ENST00000426126	.	0.235	0.00149027532205	0.421428571428	TYPE=oncogene
JUNB	ENST00000302754	.	0.1	0.137964132357	0.752838427949	TYPE=oncogene
ABCE1	ENST00000296577	.	0.178	0.00924475877747	0.580597014925	TYPE=oncogene
FLNA	ENST00000369850	.	0.175	0.00982571356403	0.580597014925	TYPE=oncogene
AMOT	ENST00000371959	.	0.151	0.0230866380399	0.666666666667	TYPE=oncogene
