gene	transcript	protein_change	score	pvalue	qvalue	info
ATRX	ENST00000373344	.	0.023	0.6972866026	0.985384796423	TYPE=oncogene
NF1	ENST00000358273	.	0.022	0.731430186546	0.985384796423	TYPE=oncogene
EGFR	ENST00000275493	.	0.852	0.0	0.0	TYPE=oncogene
NIPBL	ENST00000282516	.	0.029	0.599604296213	0.979951958611	TYPE=oncogene
IDH1	ENST00000415913	.	0.897	0.0	0.0	TYPE=oncogene
CIC	ENST00000575354	.	0.173	0.00866026003392	0.802040816328	TYPE=oncogene
PIK3CA	ENST00000263967	.	0.799	0.0	0.0	TYPE=oncogene
TP53	ENST00000269305	.	0.316	0.000203504804975	0.15	TYPE=oncogene
IDH2	ENST00000330062	.	0.793	0.0	0.0	TYPE=oncogene
CUL4B	ENST00000404115	.	0.032	0.553148671566	0.977035213935	TYPE=oncogene
NRAS	ENST00000369535	.	0.754	0.0	0.0	TYPE=oncogene
MAX	ENST00000358664	.	0.765	0.0	0.0	TYPE=oncogene
ARID1A	ENST00000324856	.	0.058	0.262317693612	0.886926605504	TYPE=oncogene
ARID1B	ENST00000346085	.	0.057	0.269655172414	0.898975859546	TYPE=oncogene
PTEN	ENST00000371953	.	0.059	0.255059355568	0.886926605504	TYPE=oncogene
FUBP1	ENST00000370768	.	0.078	0.151204070096	0.846863468637	TYPE=oncogene
SETD2	ENST00000409792	.	0.035	0.510638778971	0.972569444444	TYPE=oncogene
ARID2	ENST00000334344	.	0.063	0.228784624081	0.880208786427	TYPE=oncogene
NOTCH1	ENST00000277541	.	0.158	0.0133634821933	0.802040816328	TYPE=oncogene
PIK3R1	ENST00000521381	.	0.251	0.00141322781232	0.694444444443	TYPE=oncogene
PCF11	ENST00000298281	.	0.086	0.121390616167	0.838173302105	TYPE=oncogene
AKAP9	ENST00000356239	.	0.053	0.303493499152	0.909041652557	TYPE=oncogene
RBPJ	ENST00000342295	.	0.062	0.234957603166	0.880966511235	TYPE=oncogene
ZMYM2	ENST00000382869	.	0.028	0.616031656303	0.980521172639	TYPE=oncogene
SIN3A	ENST00000394947	.	0.172	0.00866026003392	0.802040816328	TYPE=oncogene
RFWD2	ENST00000367669	.	0.099	0.0845562464669	0.825925925926	TYPE=oncogene
DNMT3A	ENST00000264709	.	0.095	0.0946636517807	0.825925925926	TYPE=oncogene
TCF12	ENST00000438423	.	0.11	0.063606557377	0.820125786164	TYPE=oncogene
RB1	ENST00000267163	.	0.135	0.0291577162239	0.802040816328	TYPE=oncogene
MET	ENST00000318493	.	0.046	0.376348219333	0.941669024045	TYPE=oncogene
BCOR	ENST00000378444	.	0.059	0.255059355568	0.886926605504	TYPE=oncogene
PPL	ENST00000345988	.	0.076	0.16	0.852498530276	TYPE=oncogene
CTNNB1	ENST00000349496	.	0.153	0.015828151498	0.802040816328	TYPE=oncogene
NOTCH2	ENST00000256646	.	0.082	0.135228942906	0.845194805197	TYPE=oncogene
HEATR5B	ENST00000233099	.	0.021	0.731430186546	0.985384796423	TYPE=oncogene
KIF26B	ENST00000407071	.	0.48	0.0	0.0	TYPE=oncogene
MPDZ	ENST00000541718	.	0.053	0.303493499152	0.909041652557	TYPE=oncogene
PFKL	ENST00000349048	.	0.122	0.0432899943471	0.81532385466	TYPE=oncogene
MRPL15	ENST00000260102	.	0.065	0.216664782363	0.872677595629	TYPE=oncogene
UBR4	ENST00000375254	.	0.124	0.040384397965	0.81532385466	TYPE=oncogene
PTPRZ1	ENST00000393386	.	0.054	0.294934991521	0.908005569093	TYPE=oncogene
SPRY2	ENST00000377102	.	0.195	0.00463538722442	0.802040816328	TYPE=oncogene
TRIP12	ENST00000283943	.	0.063	0.228784624081	0.880208786427	TYPE=oncogene
SPEG	ENST00000312358	.	0.06	0.248309779536	0.883467417537	TYPE=oncogene
PLCG1	ENST00000373272	.	0.368	0.0	0.0	TYPE=oncogene
LAMP2	ENST00000434600	.	0.048	0.354539287733	0.935531026253	TYPE=oncogene
SLK	ENST00000369755	.	0.063	0.228784624081	0.880208786427	TYPE=oncogene
CDKN2C	ENST00000262662	.	0.058	0.262317693612	0.886926605504	TYPE=oncogene
ANKRD17	ENST00000358602	.	0.058	0.262317693612	0.886926605504	TYPE=oncogene
OGT	ENST00000373719	.	0.092	0.102769926512	0.825925925926	TYPE=oncogene
CNOT1	ENST00000317147	.	0.131	0.0331147540984	0.802040816328	TYPE=oncogene
ATG5	ENST00000369076	.	0.048	0.354539287733	0.935531026253	TYPE=oncogene
GRIA3	ENST00000264357	.	0.099	0.0845562464669	0.825925925926	TYPE=oncogene
SMARCA4	ENST00000429416	.	0.267	0.00104013566987	0.599999999998	TYPE=oncogene
ZBTB33	ENST00000326624	.	0.047	0.364963256077	0.935681159421	TYPE=oncogene
RECK	ENST00000377966	.	0.049	0.343685698135	0.929633027524	TYPE=oncogene
EIF4A1	ENST00000293831	.	0.115	0.0548332391181	0.81532385466	TYPE=oncogene
PTPN11	ENST00000351677	.	0.297	0.000339174674958	0.23076923077	TYPE=oncogene
CPEB4	ENST00000265085	.	0.095	0.0946636517807	0.825925925926	TYPE=oncogene
SDHA	ENST00000264932	.	0.139	0.0249858677219	0.802040816328	TYPE=oncogene
ZNF148	ENST00000360647	.	0.182	0.00630864895421	0.802040816328	TYPE=oncogene
TRIM27	ENST00000377199	.	0.068	0.199491237988	0.866650294697	TYPE=oncogene
MAP3K12	ENST00000547035	.	0.122	0.0432899943471	0.81532385466	TYPE=oncogene
PCNX	ENST00000304743	.	0.03	0.583459581685	0.977035213935	TYPE=oncogene
ZNF462	ENST00000277225	.	0.08	0.142702091577	0.845194805197	TYPE=oncogene
SMARCB1	ENST00000263121	.	0.161	0.0124477105709	0.802040816328	TYPE=oncogene
