gene	transcript	protein_change	score	pvalue	qvalue	info
PIK3CA	ENST00000263967	.	0.266423357664234	.	.	.
FBXW7	ENST00000281708	.	0.109489051094891	.	.	.
PTEN	ENST00000371953	.	0.0875912408759124	.	.	.
KRAS	ENST00000256078	.	0.0583941605839416	.	.	.
STK11	ENST00000326873	.	0.0474452554744526	.	.	.
ANK2	ENST00000506722	.	0.0437956204379562	.	.	.
ANK3	ENST00000503366	.	0.0437956204379562	.	.	.
BSN	ENST00000296452	.	0.0437956204379562	.	.	.
SPTA1	ENST00000368147	.	0.0437956204379562	.	.	.
APOB	ENST00000233242	.	0.0364963503649635	.	.	.
MAGI2	ENST00000354212	.	0.0364963503649635	.	.	.
MAP2	ENST00000360351	.	0.0364963503649635	.	.	.
RAD21	ENST00000297338	.	0.0364963503649635	.	.	.
ROBO1	ENST00000464233	.	0.0364963503649635	.	.	.
SPTB	ENST00000389722	.	0.0364963503649635	.	.	.
DSCAML1	ENST00000321322	.	0.0328467153284672	.	.	.
LRP6	ENST00000261349	.	0.0328467153284672	.	.	.
SPTBN4	ENST00000352632	.	0.0328467153284672	.	.	.
UNC13B	ENST00000378495	.	0.0328467153284672	.	.	.
CELSR3	ENST00000164024	.	0.0291970802919708	.	.	.
LRP5	ENST00000294304	.	0.0291970802919708	.	.	.
NLGN1	ENST00000457714	.	0.0291970802919708	.	.	.
NRXN3	ENST00000554719	.	0.0291970802919708	.	.	.
PPFIA2	ENST00000549396	.	0.0291970802919708	.	.	.
RIMS1	ENST00000521978	.	0.0291970802919708	.	.	.
CNTN1	ENST00000551295	.	0.0255474452554745	.	.	.
CNTNAP4	ENST00000478060	.	0.0255474452554745	.	.	.
COL18A1	ENST00000355480	.	0.0255474452554745	.	.	.
EIF2AK1	ENST00000199389	.	0.0255474452554745	.	.	.
FZD1	ENST00000287934	.	0.0255474452554745	.	.	.
KIF1B	ENST00000263934	.	0.0255474452554745	.	.	.
MAML1	ENST00000292599	.	0.0255474452554745	.	.	.
MYO7A	ENST00000409709	.	0.0255474452554745	.	.	.
NOTCH3	ENST00000263388	.	0.0255474452554745	.	.	.
RGL2	ENST00000497454	.	0.0255474452554745	.	.	.
S1PR3	ENST00000375846	.	0.0255474452554745	.	.	.
SIPA1L1	ENST00000555818	.	0.0255474452554745	.	.	.
TNC	ENST00000350763	.	0.0255474452554745	.	.	.
ANK1	ENST00000265709	.	0.0218978102189781	.	.	.
CCDC40	ENST00000397545	.	0.0218978102189781	.	.	.
JAG1	ENST00000254958	.	0.0218978102189781	.	.	.
JAG2	ENST00000331782	.	0.0218978102189781	.	.	.
NCAN	ENST00000252575	.	0.0218978102189781	.	.	.
NOTCH4	ENST00000375023	.	0.0218978102189781	.	.	.
NRCAM	ENST00000379028	.	0.0218978102189781	.	.	.
PDZD2	ENST00000438447	.	0.0218978102189781	.	.	.
PLCL2	ENST00000418129	.	0.0218978102189781	.	.	.
PPFIA3	ENST00000334186	.	0.0218978102189781	.	.	.
STAG1	ENST00000383202	.	0.0218978102189781	.	.	.
STAG2	ENST00000218089	.	0.0218978102189781	.	.	.
TRIP12	ENST00000283943	.	0.0218978102189781	.	.	.
ERC2	ENST00000288221	.	0.0182481751824818	.	.	.
ESPL1	ENST00000257934	.	0.0182481751824818	.	.	.
GPC1	ENST00000264039	.	0.0182481751824818	.	.	.
ITPR3	ENST00000374316	.	0.0182481751824818	.	.	.
LINGO1	ENST00000355300	.	0.0182481751824818	.	.	.
LPP	ENST00000312675	.	0.0182481751824818	.	.	.
MARK1	ENST00000366917	.	0.0182481751824818	.	.	.
MYCN	ENST00000281043	.	0.0182481751824818	.	.	.
PDS5A	ENST00000303538	.	0.0182481751824818	.	.	.
ROR2	ENST00000375715	.	0.0182481751824818	.	.	.
SLC9A2	ENST00000233969	.	0.0182481751824818	.	.	.
SLIT2	ENST00000504154	.	0.0182481751824818	.	.	.
SPTBN2	ENST00000533211	.	0.0182481751824818	.	.	.
SRGAP1	ENST00000355086	.	0.0182481751824818	.	.	.
UNC13A	ENST00000519716	.	0.0182481751824818	.	.	.
FZD5	ENST00000295417	.	0.0145985401459854	.	.	.
FZD7	ENST00000286201	.	0.0145985401459854	.	.	.
FZD8	ENST00000374694	.	0.0145985401459854	.	.	.
GABRA3	ENST00000370314	.	0.0145985401459854	.	.	.
GABRB2	ENST00000274547	.	0.0145985401459854	.	.	.
MAST3	ENST00000262811	.	0.0145985401459854	.	.	.
MMS22L	ENST00000275053	.	0.0145985401459854	.	.	.
MYRIP	ENST00000302541	.	0.0145985401459854	.	.	.
NRXN1	ENST00000404971	.	0.0145985401459854	.	.	.
RANBP10	ENST00000317506	.	0.0145985401459854	.	.	.
RASGRF2	ENST00000265080	.	0.0145985401459854	.	.	.
RASGRP2	ENST00000354024	.	0.0145985401459854	.	.	.
ROBO2	ENST00000487694	.	0.0145985401459854	.	.	.
S1PR1	ENST00000305352	.	0.0145985401459854	.	.	.
SCAPER	ENST00000563290	.	0.0145985401459854	.	.	.
SHPRH	ENST00000367505	.	0.0145985401459854	.	.	.
SLIT1	ENST00000266058	.	0.0145985401459854	.	.	.
TRPC7	ENST00000513104	.	0.0145985401459854	.	.	.
UACA	ENST00000322954	.	0.0145985401459854	.	.	.
ANTXR1	ENST00000303714	.	0.0109489051094891	.	.	.
ARHGEF10L	ENST00000361221	.	0.0109489051094891	.	.	.
ATP2A3	ENST00000359983	.	0.0109489051094891	.	.	.
DLL4	ENST00000249749	.	0.0109489051094891	.	.	.
FZD2	ENST00000315323	.	0.0109489051094891	.	.	.
FZD4	ENST00000531380	.	0.0109489051094891	.	.	.
GPC4	ENST00000370828	.	0.0109489051094891	.	.	.
HTR1A	ENST00000323865	.	0.0109489051094891	.	.	.
LRRK1	ENST00000388948	.	0.0109489051094891	.	.	.
MAN1B1	ENST00000371589	.	0.0109489051094891	.	.	.
MTTP	ENST00000457717	.	0.0109489051094891	.	.	.
MYO16	ENST00000356711	.	0.0109489051094891	.	.	.
NDP	ENST00000378062	.	0.0109489051094891	.	.	.
NLGN3	ENST00000358741	.	0.0109489051094891	.	.	.
PDS5B	ENST00000315596	.	0.0109489051094891	.	.	.
PTCHD2	ENST00000294484	.	0.0109489051094891	.	.	.
