gene	transcript	protein_change	score	pvalue	qvalue	info
HRAS	ENST00000451590	.	.	9.99990000099999e-06	0.018549814501855	.
GTF2I	ENST00000324896	.	.	4.97487687179742e-05	0.0370996290037099	.
NRAS	ENST00000369535	.	.	5.99994000059999e-05	0.0370996290037099	.
NRXN1	ENST00000404971	.	.	0.004739336492891	1	.
EBF1	ENST00000313708	.	.	0.00934579439252336	1	.
JPH3	ENST00000284262	.	.	0.00970873786407767	1	.
CHEK2	ENST00000382580	.	.	0.0113636363636364	1	.
NF2	ENST00000338641	.	.	0.0116279069767442	1	.
SMARCA4	ENST00000429416	.	.	0.014779852201478	1	.
SLC25A25	ENST00000373068	.	.	0.0152284263959391	1	.
USP32	ENST00000300896	.	.	0.0153985940414136	1	.
TLE1	ENST00000376499	.	.	0.0158730158730159	1	.
ACP2	ENST00000256997	.	.	0.0163265306122449	1	.
ADAM15	ENST00000356955	.	.	0.0163934426229508	1	.
COL4A1	ENST00000375820	.	.	0.0195213036835851	1	.
SIN3A	ENST00000394947	.	.	0.0235487714918005	1	.
STARD13	ENST00000336934	.	.	0.0246754009752658	1	.
EVI5L	ENST00000538904	.	.	0.0249346738119492	1	.
ZMYM3	ENST00000353904	.	.	0.025079749202508	1	.
TRPM5	ENST00000155858	.	.	0.031889681103189	1	.
EPHB3	ENST00000330394	.	.	0.0377358490566038	1	.
PEX5	ENST00000434354	.	.	0.0377358490566038	1	.
MAP3K4	ENST00000392142	.	.	0.04	1	.
CBLB	ENST00000264122	.	.	0.041994039555676	1	.
STK33	ENST00000447869	.	.	0.0432432432432432	1	.
GFM1	ENST00000486715	.	.	0.0440251572327044	1	.
CALD1	ENST00000361675	.	.	0.0441988950276243	1	.
RASAL2	ENST00000367649	.	.	0.0444444444444444	1	.
HIST1H2BB	ENST00000357905	.	.	0.0448717948717949	1	.
BACH1	ENST00000399921	.	.	0.046249537504625	1	.
GRIA2	ENST00000296526	.	.	0.0483870967741935	1	.
REV3L	ENST00000358835	.	.	0.0487264191949926	1	.
BMP2	ENST00000378827	.	.	0.0506329113924051	1	.
BYSL	ENST00000230340	.	.	0.0509259259259259	1	.
NR2F2	ENST00000394166	.	.	0.051948051948052	1	.
EPS15	ENST00000371733	.	.	0.0521327014218009	1	.
IMP4	ENST00000259239	.	.	0.0529801324503311	1	.
HIST1H2BJ	ENST00000607124	.	.	0.0531914893617021	1	.
RALA	ENST00000005257	.	.	0.054421768707483	1	.
BAG2	ENST00000370693	.	.	0.0566037735849057	1	.
SYK	ENST00000375754	.	.	0.0566037735849057	1	.
VPS16	ENST00000380445	.	.	0.0568181818181818	1	.
CCNL1	ENST00000295926	.	.	0.0578034682080925	1	.
TP73	ENST00000378295	.	.	0.0583941605839416	1	.
HSPA4	ENST00000304858	.	.	0.0593607305936073	1	.
ALOX12	ENST00000251535	.	.	0.0613496932515337	1	.
NR4A2	ENST00000339562	.	.	0.0614035087719298	1	.
ACTR2	ENST00000377982	.	.	0.0619047619047619	1	.
SURF4	ENST00000371989	.	.	0.0619047619047619	1	.
ZZEF1	ENST00000381638	.	.	0.0634146341463415	1	.
BMPR1B	ENST00000440890	.	.	0.0634920634920635	1	.
GGA2	ENST00000309859	.	.	0.0636942675159236	1	.
CSRNP1	ENST00000273153	.	.	0.0638297872340425	1	.
TLR2	ENST00000260010	.	.	0.0645161290322581	1	.
TFAP2C	ENST00000201031	.	.	0.0662251655629139	1	.
KIF5B	ENST00000302418	.	.	0.0663507109004739	1	.
PTCH1	ENST00000331920	.	.	0.0666666666666667	1	.
TSN	ENST00000389682	.	.	0.0666666666666667	1	.
UHMK1	ENST00000489294	.	.	0.0669856459330144	1	.
AGPS	ENST00000264167	.	.	0.0670731707317073	1	.
SFPQ	ENST00000357214	.	.	0.0677966101694915	1	.
CLTC	ENST00000269122	.	.	0.0679611650485437	1	.
KRAS	ENST00000256078	.	.	0.0683229813664596	1	.
RAD18	ENST00000264926	.	.	0.0689655172413793	1	.
FZD9	ENST00000344575	.	.	0.0697674418604651	1	.
SIPA1L1	ENST00000555818	.	.	0.0700636942675159	1	.
SPEG	ENST00000312358	.	.	0.0712928707129287	1	.
NAF1	ENST00000274054	.	.	0.0714285714285714	1	.
PIK3C3	ENST00000262039	.	.	0.0714285714285714	1	.
WIF1	ENST00000286574	.	.	0.0722222222222222	1	.
UTRN	ENST00000367545	.	.	0.0723684210526316	1	.
ATP6V1E1	ENST00000253413	.	.	0.0726495726495727	1	.
COL2A1	ENST00000380518	.	.	0.0730593607305936	1	.
GAK	ENST00000314167	.	.	0.0738636363636364	1	.
PRKAR2B	ENST00000265717	.	.	0.0745341614906832	1	.
AFF1	ENST00000395146	.	.	0.0751445086705202	1	.
POMT2	ENST00000261534	.	.	0.0757575757575758	1	.
PSMC2	ENST00000435765	.	.	0.0759493670886076	1	.
RHOG	ENST00000351018	.	.	0.0772946859903382	1	.
RRBP1	ENST00000377807	.	.	0.0774922507749225	1	.
PPP2R1A	ENST00000322088	.	.	0.0776699029126214	1	.
NFIA	ENST00000371189	.	.	0.078125	1	.
RBM19	ENST00000545145	.	.	0.078125	1	.
RFXAP	ENST00000255476	.	.	0.0793650793650794	1	.
RGS1	ENST00000367459	.	.	0.08	1	.
NDRG1	ENST00000414097	.	.	0.0803919608039196	1	.
