gene	transcript	protein_change	score	pvalue	qvalue	info
TP53	ENST00000269305	.	0.370741924815346	.	.	.
TTN	ENST00000589042	.	0.279462021827803	.	.	.
PIK3CA	ENST00000263967	.	0.11498181016426	.	.	.
RYR2	ENST00000366574	.	0.104067908720097	.	.	.
LRP1B	ENST00000389484	.	0.10373718443391	.	.	.
SYNE1	ENST00000367255	.	0.0955793187079705	.	.	.
PCLO	ENST00000333891	.	0.085657590122368	.	.	.
PTEN	ENST00000371953	.	0.0727593429610848	.	.	.
OBSCN	ENST00000570156	.	0.0719876529599824	.	.	.
SPTA1	ENST00000368147	.	0.0716569286737956	.	.	.
BRAF	ENST00000288602	.	0.0700033072428619	.	.	.
KRAS	ENST00000256078	.	0.0686804100981149	.	.	.
APOB	ENST00000233242	.	0.0623966486605666	.	.	.
ARID1A	ENST00000324856	.	0.061955682945651	.	.	.
RYR3	ENST00000389232	.	0.0564436115092052	.	.	.
LRP2	ENST00000263816	.	0.0564436115092052	.	.	.
RYR1	ENST00000359596	.	0.0562231286517473	.	.	.
DMD	ENST00000357033	.	0.0558924043655606	.	.	.
NEB	ENST00000397345	.	0.0555616800793738	.	.	.
APC	ENST00000457016	.	0.0552309557931871	.	.	.
ATRX	ENST00000373344	.	0.0518134715025907	.	.	.
COL11A1	ENST00000370096	.	0.0507110572153015	.	.	.
PKHD1	ENST00000371117	.	0.0494984014992834	.	.	.
PAPPA2	ENST00000367662	.	0.047403814353434	.	.	.
SI	ENST00000264382	.	0.0472935729247051	.	.	.
CUBN	ENST00000377833	.	0.0468526072097894	.	.	.
RELN	ENST00000428762	.	0.0466321243523316	.	.	.
ANK2	ENST00000506722	.	0.0465218829236027	.	.	.
NF1	ENST00000358273	.	0.0463014000661449	.	.	.
AHNAK	ENST00000378024	.	0.0457501929225003	.	.	.
RP1	ENST00000220676	.	0.0439863300628376	.	.	.
ANK3	ENST00000503366	.	0.0429941572042774	.	.	.
DST	ENST00000449297	.	0.042112225774446	.	.	.
HUWE1	ENST00000342160	.	0.0406790872009701	.	.	.
DSCAM	ENST00000400454	.	0.0403483629147834	.	.	.
PEG3	ENST00000326441	.	0.0400176386285966	.	.	.
MYH2	ENST00000245503	.	0.0399073971998677	.	.	.
CDKN2A	ENST00000498124	.	0.0389152243413075	.	.	.
LAMA2	ENST00000421865	.	0.0388049829125785	.	.	.
PTPRD	ENST00000381196	.	0.038253775768934	.	.	.
SACS	ENST00000382298	.	0.0381435343402051	.	.	.
LAMA1	ENST00000389658	.	0.0381435343402051	.	.	.
TG	ENST00000220616	.	0.0379230514827472	.	.	.
FBN2	ENST00000508053	.	0.0379230514827472	.	.	.
CDH10	ENST00000264463	.	0.0379230514827472	.	.	.
PTPRT	ENST00000373187	.	0.0377025686252894	.	.	.
CNTNAP2	ENST00000361727	.	0.0375923271965605	.	.	.
NRXN1	ENST00000404971	.	0.0372616029103737	.	.	.
ATM	ENST00000278616	.	0.0368206371954581	.	.	.
DCC	ENST00000442544	.	0.0363796714805424	.	.	.
MACF1	ENST00000545844	.	0.0361591886230846	.	.	.
RB1	ENST00000267163	.	0.0357182229081689	.	.	.
MGAM	ENST00000549489	.	0.0351670157645243	.	.	.
LRP1	ENST00000243077	.	0.0350567743357954	.	.	.
NBEA	ENST00000400445	.	0.0345055671921508	.	.	.
GRIN2A	ENST00000396573	.	0.0345055671921508	.	.	.
SVEP1	ENST00000401783	.	0.0341748429059641	.	.	.
MUC4	ENST00000463781	.	0.0339543600485062	.	.	.
NOTCH1	ENST00000277541	.	0.0337338771910484	.	.	.
FBXW7	ENST00000281708	.	0.0337338771910484	.	.	.
TNR	ENST00000367674	.	0.0332929114761327	.	.	.
ASPM	ENST00000367409	.	0.0332929114761327	.	.	.
CTNNB1	ENST00000349496	.	0.0331826700474038	.	.	.
VCAN	ENST00000265077	.	0.0328519457612171	.	.	.
LRRC7	ENST00000370958	.	0.0328519457612171	.	.	.
PRKDC	ENST00000314191	.	0.0324109800463014	.	.	.
PDE4DIP	ENST00000533259	.	0.0321904971888436	.	.	.
ERBB4	ENST00000342788	.	0.0319700143313857	.	.	.
FLNC	ENST00000325888	.	0.031639290045199	.	.	.
CTNNA2	ENST00000466387	.	0.031639290045199	.	.	.
CDH9	ENST00000231021	.	0.031639290045199	.	.	.
ALMS1	ENST00000264448	.	0.0314188071877412	.	.	.
AKAP9	ENST00000356239	.	0.0311983243302833	.	.	.
SETD2	ENST00000409792	.	0.0310880829015544	.	.	.
TRRAP	ENST00000359863	.	0.0306471171866387	.	.	.
CREBBP	ENST00000262367	.	0.030316392900452	.	.	.
PTPRB	ENST00000334414	.	0.0302061514717231	.	.	.
MYCBP2	ENST00000544440	.	0.0302061514717231	.	.	.
SCN2A	ENST00000357398	.	0.0300959100429942	.	.	.
RIMS2	ENST00000406091	.	0.0298754271855363	.	.	.
PIK3R1	ENST00000521381	.	0.0297651857568074	.	.	.
EP300	ENST00000263253	.	0.0297651857568074	.	.	.
DYSF	ENST00000410020	.	0.0297651857568074	.	.	.
CTNND2	ENST00000304623	.	0.0296549443280785	.	.	.
HERC1	ENST00000443617	.	0.0295447028993496	.	.	.
EGFR	ENST00000275493	.	0.0295447028993496	.	.	.
BSN	ENST00000296452	.	0.0295447028993496	.	.	.
ROBO2	ENST00000487694	.	0.0293242200418917	.	.	.
BRCA2	ENST00000544455	.	0.028993495755705	.	.	.
SCN3A	ENST00000283254	.	0.0288832543269761	.	.	.
ROS1	ENST00000368508	.	0.0288832543269761	.	.	.
KALRN	ENST00000459915	.	0.0287730128982472	.	.	.
HECW1	ENST00000395891	.	0.0286627714695182	.	.	.
SALL1	ENST00000251020	.	0.0285525300407893	.	.	.
PDZD2	ENST00000438447	.	0.0285525300407893	.	.	.
CDH18	ENST00000507958	.	0.0285525300407893	.	.	.
CACNA1C	ENST00000347598	.	0.0284422886120604	.	.	.
SCN5A	ENST00000413689	.	0.0283320471833315	.	.	.
EPHA3	ENST00000336596	.	0.0281115643258737	.	.	.
COL5A1	ENST00000371817	.	0.0281115643258737	.	.	.
NSD1	ENST00000439151	.	0.0277808400396869	.	.	.
SPEN	ENST00000375759	.	0.0275603571822291	.	.	.
LYST	ENST00000536965	.	0.0275603571822291	.	.	.
FBN1	ENST00000316623	.	0.0275603571822291	.	.	.
DSCAML1	ENST00000321322	.	0.0275603571822291	.	.	.
ARID2	ENST00000334344	.	0.0275603571822291	.	.	.
LAMA3	ENST00000313654	.	0.0274501157535002	.	.	.
COL7A1	ENST00000328333	.	0.0273398743247712	.	.	.
SLIT2	ENST00000504154	.	0.0272296328960423	.	.	.
AKAP6	ENST00000280979	.	0.0272296328960423	.	.	.
SMARCA4	ENST00000429416	.	0.0271193914673134	.	.	.
UTRN	ENST00000367545	.	0.0270091500385845	.	.	.
DSP	ENST00000379802	.	0.0270091500385845	.	.	.
GRIN2B	ENST00000609686	.	0.0268989086098556	.	.	.
VWF	ENST00000261405	.	0.0267886671811267	.	.	.
HSPG2	ENST00000374695	.	0.0267886671811267	.	.	.
PPP1R3A	ENST00000284601	.	0.0266784257523978	.	.	.
NRAS	ENST00000369535	.	0.0265681843236688	.	.	.
COL4A4	ENST00000396625	.	0.0265681843236688	.	.	.
RANBP2	ENST00000283195	.	0.0264579428949399	.	.	.
MAP2	ENST00000360351	.	0.0264579428949399	.	.	.
F8	ENST00000360256	.	0.026347701466211	.	.	.
DYNC1H1	ENST00000360184	.	0.026347701466211	.	.	.
CHD4	ENST00000357008	.	0.0262374600374821	.	.	.
EPHA5	ENST00000273854	.	0.0261272186087532	.	.	.
BCLAF1	ENST00000531224	.	0.0261272186087532	.	.	.
SORCS1	ENST00000344440	.	0.0257964943225664	.	.	.
COL3A1	ENST00000304636	.	0.0257964943225664	.	.	.
CDH8	ENST00000577390	.	0.0257964943225664	.	.	.
PTPRZ1	ENST00000393386	.	0.0256862528938375	.	.	.
TRIO	ENST00000344204	.	0.0255760114651086	.	.	.
NOS1	ENST00000338101	.	0.0255760114651086	.	.	.
MED12	ENST00000374080	.	0.0255760114651086	.	.	.
LAMA5	ENST00000252999	.	0.0254657700363797	.	.	.
ZFPM2	ENST00000407775	.	0.0253555286076508	.	.	.
TRHDE	ENST00000261180	.	0.0253555286076508	.	.	.
MYO16	ENST00000356711	.	0.0252452871789218	.	.	.
GRM8	ENST00000339582	.	0.0252452871789218	.	.	.
CDH12	ENST00000382254	.	0.0252452871789218	.	.	.
NFE2L2	ENST00000397062	.	0.0251350457501929	.	.	.
LCT	ENST00000264162	.	0.0251350457501929	.	.	.
F5	ENST00000367797	.	0.0251350457501929	.	.	.
CACNA1A	ENST00000360228	.	0.0251350457501929	.	.	.
RIMS1	ENST00000521978	.	0.0248043214640062	.	.	.
NCOR1	ENST00000268712	.	0.0248043214640062	.	.	.
GLI3	ENST00000395925	.	0.0248043214640062	.	.	.
COL14A1	ENST00000297848	.	0.0246940800352773	.	.	.
CIC	ENST00000575354	.	0.0246940800352773	.	.	.
TACC2	ENST00000369005	.	0.0245838386065483	.	.	.
USP9X	ENST00000324545	.	0.0243633557490905	.	.	.
LPA	ENST00000447678	.	0.0243633557490905	.	.	.
