gene	transcript	protein_change	score	pvalue	qvalue	info
TP53	ENST00000269305	.	.	1.90723080487264e-15	3.93156558116446e-11	.
BRAF	ENST00000288602	.	.	9.60326037202883e-13	9.89808046545011e-09	.
CDKN2A	ENST00000498124	.	.	5.617655154786e-12	3.86007811202529e-08	.
PTEN	ENST00000371953	.	.	8.91092779709727e-11	4.59224664023408e-07	.
NRAS	ENST00000369535	.	.	1.54082083662133e-10	6.35249614522242e-07	.
CTNNB1	ENST00000349496	.	.	9.8830013848323e-09	3.39546984244888e-05	.
CDK4	ENST00000257904	.	.	1.26229649042321e-08	3.71728283622629e-05	.
MAP2K1	ENST00000307102	.	.	3.36371392684886e-08	8.6674498610078e-05	.
KRAS	ENST00000256078	.	.	4.29746762035619e-08	9.84311083622472e-05	.
RAC1	ENST00000356142	.	.	2.23792153165434e-07	0.000461325144535226	.
GRIN2A	ENST00000396573	.	.	6.29055222536428e-07	0.00117884948703327	.
CDH9	ENST00000231021	.	.	7.38884179629607e-07	0.00126927987324039	.
NF1	ENST00000358273	.	.	1.10900231337023e-06	0.00175853643752415	.
IDH1	ENST00000415913	.	.	2.48311578148712e-06	0.00365621062282682	.
TYRP1	ENST00000388918	.	.	3.12275905118303e-06	0.00429150367207247	.
RB1	ENST00000267163	.	.	4.02027940918065e-06	0.00488897678242639	.
FN1	ENST00000354785	.	.	4.03185239649018e-06	0.00488897678242639	.
RAF1	ENST00000251849	.	.	4.64818632834771e-06	0.00510857873339898	.
UGT2B15	ENST00000338206	.	.	4.70859590252162e-06	0.00510857873339898	.
TTN	ENST00000589042	.	.	6.37222046001069e-06	0.00656784762813302	.
DDX3X	ENST00000399959	.	.	1.17550383696229e-05	0.0115389695691146	.
ARID2	ENST00000334344	.	.	1.27100714866729e-05	0.0119093369830125	.
FLNB	ENST00000490882	.	.	1.42222161488936e-05	0.0127468158127519	.
EP300	ENST00000263253	.	.	1.69239700812078e-05	0.0145362799689174	.
MYH2	ENST00000245503	.	.	2.02166777867148e-05	0.0166698638358136	.
MAPK9	ENST00000452135	.	.	2.13855352900123e-05	0.0169554394026274	.
PPP6C	ENST00000451402	.	.	2.30309328897895e-05	0.0175836907625971	.
DCC	ENST00000442544	.	.	2.85840124168682e-05	0.0208295560512429	.
MAP2K2	ENST00000262948	.	.	2.93032466035726e-05	0.0208295560512429	.
CREBBP	ENST00000262367	.	.	4.43335289170534e-05	0.0285554699004037	.
LAMA3	ENST00000313654	.	.	4.65984270173877e-05	0.0285554699004037	.
CRK	ENST00000300574	.	.	4.6968468999573e-05	0.0285554699004037	.
