gene	transcript	protein_change	score	pvalue	qvalue	info
AHNAK	ENST00000378024	.	.	2.12679243644561e-10	8.61138257516827e-07	.
CTNNB1	ENST00000349496	.	.	2.00071743463058e-10	8.61138257516827e-07	.
MDC1	ENST00000376406	.	.	6.41506243658144e-10	1.73163918704788e-06	.
AHR	ENST00000242057	.	.	1.01795986883142e-09	2.06085975444921e-06	.
NUMA1	ENST00000393695	.	.	1.50480309014492e-08	2.43717908479871e-05	.
RANBP2	ENST00000283195	.	.	2.20036732645625e-08	2.96976243494045e-05	.
SPTBN1	ENST00000356805	.	.	3.23158523206693e-08	3.73848245846828e-05	.
SYNE2	ENST00000358025	.	.	1.62519404497326e-07	0.000164510267202418	.
EP300	ENST00000263253	.	.	2.25050451993417e-07	0.000202495395582521	.
KLF4	ENST00000374672	.	.	2.70569518511982e-07	0.000219107196091003	.
ZC3H13	ENST00000282007	.	.	4.71059011251428e-07	0.000346785079374006	.
RB1	ENST00000267163	.	.	5.19920819554366e-07	0.000350859899729271	.
ARHGAP21	ENST00000396432	.	.	6.05545940079755e-07	0.000377208540212758	.
AKAP13	ENST00000361243	.	.	1.00712219097912e-06	0.000582548250182068	.
BLM	ENST00000355112	.	.	1.41520188648702e-06	0.000628729492112153	.
MLLT4	ENST00000507704	.	.	1.16910374361649e-06	0.000628729492112153	.
MPHOSPH8	ENST00000361479	.	.	1.35380035547205e-06	0.000628729492112153	.
NIPBL	ENST00000282516	.	.	1.55280190692061e-06	0.000628729492112153	.
SMARCC2	ENST00000267064	.	.	1.54728198244663e-06	0.000628729492112153	.
VCP	ENST00000358901	.	.	1.51019898650439e-06	0.000628729492112153	.
MYH4	ENST00000255381	.	.	1.68308025041004e-06	0.000649027803229548	.
NEK9	ENST00000238616	.	.	2.12269954515097e-06	0.000739889588063744	.
RIN1	ENST00000311320	.	.	2.01881775759033e-06	0.000739889588063744	.
UPF1	ENST00000262803	.	.	2.1928068799123e-06	0.000739889588063744	.
FAM169A	ENST00000389156	.	.	2.43261645522428e-06	0.000757666463631008	.
ZMYM4	ENST00000314607	.	.	2.40436438655361e-06	0.000757666463631008	.
NOL8	ENST00000545558	.	.	2.64120955873174e-06	0.000792167222467022	.
ATXN7L3	ENST00000454077	.	.	2.76621840132786e-06	0.000800029879069749	.
CENPF	ENST00000366955	.	.	3.51643031658119e-06	0.00094920175678915	.
DGKH	ENST00000337343	.	.	3.48555366521357e-06	0.00094920175678915	.
USP34	ENST00000398571	.	.	3.70561009006872e-06	0.000968000984173436	.
KIF26A	ENST00000423312	.	.	3.8701426251892e-06	0.000979387968086942	.
SHROOM1	ENST00000378679	.	.	4.04766370653242e-06	0.000993272142287864	.
CDK13	ENST00000181839	.	.	4.42948451991819e-06	0.00105499898947934	.
MDN1	ENST00000369393	.	.	4.74221790369777e-06	0.00109721373097556	.
CLIP1	ENST00000540338	.	.	4.90175242380505e-06	0.00110262197577704	.
CTTNBP2	ENST00000160373	.	.	5.04772702988437e-06	0.00110477009427037	.
DTNB	ENST00000406818	.	.	5.80650857061211e-06	0.00123739753696887	.
ZMYM2	ENST00000382869	.	.	7.38682547903668e-06	0.00153380801869844	.
MED1	ENST00000300651	.	.	8.10550024800694e-06	0.00164095852520901	.
FRK	ENST00000606080	.	.	8.55060505410644e-06	0.00168884877385741	.
CHD9	ENST00000566029	.	.	9.52759855448647e-06	0.00183701174033884	.
TPR	ENST00000367478	.	.	9.803409275402e-06	0.00184623275144664	.
NES	ENST00000368223	.	.	1.0317958899363e-05	0.00189897343561459	.
HMBOX1	ENST00000397358	.	.	1.06122725264288e-05	0.00190973739820046	.
SMG1	ENST00000446231	.	.	1.1449582273874e-05	0.00198744280647687	.
TAF3	ENST00000344293	.	.	1.15349236730567e-05	0.00198744280647687	.
ZNF273	ENST00000476120	.	.	1.21490539996774e-05	0.00204964665186224	.
SRC	ENST00000373578	.	.	1.59126971354814e-05	0.00262981676332915	.
SCRIB	ENST00000356994	.	.	1.67083533205552e-05	0.00266858666902529	.
ZCCHC8	ENST00000336229	.	.	1.68063620795616e-05	0.00266858666902529	.
SH2D3C	ENST00000314830	.	.	1.71742872423171e-05	0.00267456496323623	.
ASPM	ENST00000367409	.	.	1.79294748997892e-05	0.00273948844789609	.
POU3F2	ENST00000328345	.	.	1.88480347492936e-05	0.00282650713703296	.
IPO9	ENST00000361565	.	.	1.97999094636425e-05	0.00291526666975595	.
TRIP13	ENST00000166345	.	.	2.03576142648183e-05	0.00294385643422319	.
