gene	transcript	protein_change	score	pvalue	qvalue	info
CTNNA2	ENST00000466387	.	.	3.01535226174135e-06	0.0100712765542161	.
HUWE1	ENST00000342160	.	.	7.16279051574171e-06	0.0119618601612887	.
AHNAK	ENST00000378024	.	.	1.86992730662191e-05	0.0208185240137239	.
KIAA1429	ENST00000297591	.	.	4.55993463565718e-05	0.0278673655825608	.
KRT79	ENST00000330553	.	.	4.55442350838711e-05	0.0278673655825608	.
SETD2	ENST00000409792	.	.	5.00611357770553e-05	0.0278673655825608	.
APOB	ENST00000233242	.	.	6.22900026948255e-05	0.0297212298572453	.
JPH2	ENST00000372980	.	.	0.000127749088394796	0.0474091061376244	.
SMARCA4	ENST00000429416	.	.	0.000119010195161764	0.0474091061376244	.
DDX1	ENST00000381341	.	.	0.000324580286450393	0.0665362777636922	.
F5	ENST00000367797	.	.	0.000318382978149413	0.0665362777636922	.
NUAK1	ENST00000261402	.	.	0.000355720445016833	0.0665362777636922	.
PER1	ENST00000317276	.	.	0.000243543362061852	0.0665362777636922	.
RBM15	ENST00000369784	.	.	0.000334303236431123	0.0665362777636922	.
RET	ENST00000355710	.	.	0.000294718996137424	0.0665362777636922	.
SHANK2	ENST00000338508	.	.	0.000266359947867006	0.0665362777636922	.
SRSF4	ENST00000373795	.	.	0.00035857874243906	0.0665362777636922	.
TP53	ENST00000269305	.	.	0.000225609188368195	0.0665362777636922	.
ELMO2	ENST00000290246	.	.	0.000409124789065983	0.0719198313410727	.
AKAP13	ENST00000361243	.	.	0.000488888565660165	0.0777565623478549	.
MYH9	ENST00000216181	.	.	0.00046884901487704	0.0777565623478549	.
AFAP1L2	ENST00000304129	.	.	0.000738076060443129	0.0795217432864532	.
DCHS2	ENST00000443500	.	.	0.000708261344295169	0.0795217432864532	.
IRS4	ENST00000372129	.	.	0.000585078574103921	0.0795217432864532	.
KCND3	ENST00000315987	.	.	0.000582087892750142	0.0795217432864532	.
LAMB1	ENST00000222399	.	.	0.000717290992696063	0.0795217432864532	.
MYPN	ENST00000358913	.	.	0.000698811052909573	0.0795217432864532	.
QRICH1	ENST00000395443	.	.	0.000731456409625079	0.0795217432864532	.
SETD1A	ENST00000262519	.	.	0.000668877781152908	0.0795217432864532	.
TRIM29	ENST00000341846	.	.	0.000598121474482954	0.0795217432864532	.
ZNF318	ENST00000361428	.	.	0.000549800211159824	0.0795217432864532	.
MAP1A	ENST00000300231	.	.	0.000803175835110493	0.0812911299778499	.
MLLT4	ENST00000507704	.	.	0.000778881745676232	0.0812911299778499	.
DPF2	ENST00000528416	.	.	0.000938797796114119	0.0922230776182693	.
PEAK1	ENST00000560626	.	.	0.00106647333936393	0.0937373935125138	.
RABEP1	ENST00000262477	.	.	0.00104509370150145	0.0937373935125138	.
SYDE2	ENST00000341460	.	.	0.00105036036656281	0.0937373935125138	.
ZNF185	ENST00000535861	.	.	0.00103556977675805	0.0937373935125138	.
EPS15L1	ENST00000455140	.	.	0.00126599376498908	0.0941407422518877	.
HOXA7	ENST00000242159	.	.	0.00130915562873329	0.0941407422518877	.
INTS3	ENST00000318967	.	.	0.00128700579435069	0.0941407422518877	.
MAST2	ENST00000361297	.	.	0.00112209913187255	0.0941407422518877	.
NSD1	ENST00000439151	.	.	0.00126304593835877	0.0941407422518877	.
RAVER1	ENST00000293677	.	.	0.00131731078283022	0.0941407422518877	.
SETX	ENST00000224140	.	.	0.0013247349957601	0.0941407422518877	.
SLC16A10	ENST00000368851	.	.	0.00115478395652395	0.0941407422518877	.
SUPT16H	ENST00000216297	.	.	0.0012131409879831	0.0941407422518877	.
CTAGE5	ENST00000396158	.	.	0.00165246920684895	0.0950032448665179	.
GTSE1	ENST00000454366	.	.	0.00176353328794135	0.0950032448665179	.
INF2	ENST00000392634	.	.	0.00148588408047428	0.0950032448665179	.
MPDZ	ENST00000541718	.	.	0.00138853460960155	0.0950032448665179	.
NF2	ENST00000338641	.	.	0.00151990346875933	0.0950032448665179	.
NUP155	ENST00000231498	.	.	0.0016809160181058	0.0950032448665179	.
OGFR	ENST00000290291	.	.	0.00142342821821729	0.0950032448665179	.
PRKD3	ENST00000379066	.	.	0.00173863772922536	0.0950032448665179	.
PSMD3	ENST00000264639	.	.	0.00173048938170689	0.0950032448665179	.
RANGAP1	ENST00000455915	.	.	0.00147267728519199	0.0950032448665179	.
SEMA3D	ENST00000284136	.	.	0.00159056631635779	0.0950032448665179	.
SSX1	ENST00000376919	.	.	0.00174922350804249	0.0950032448665179	.
TMEM131	ENST00000186436	.	.	0.00163401637059115	0.0950032448665179	.
TRAF4	ENST00000262395	.	.	0.00141395851905537	0.0950032448665179	.
UBE2J1	ENST00000435041	.	.	0.00160546715320524	0.0950032448665179	.
