gene	transcript	protein_change	score	pvalue	qvalue	info
SCRIB	ENST00000356994	.	.	7.10853608662437e-09	3.26708318541256e-05	.
TNKS1BP1	ENST00000532437	.	.	1.44041509249527e-08	3.31007388255413e-05	.
SNAPC4	ENST00000298532	.	.	1.36998955515908e-07	0.000209882399850371	.
ARHGAP23	ENST00000431231	.	.	4.3193585684271e-07	0.000496294299512273	.
BIRC6	ENST00000421745	.	.	2.76631159241219e-06	0.0016610279919552	.
CENPE	ENST00000265148	.	.	2.89125847163655e-06	0.0016610279919552	.
MYBPC3	ENST00000545968	.	.	2.84340547490546e-06	0.0016610279919552	.
SMC3	ENST00000361804	.	.	1.9814170295071e-06	0.0016610279919552	.
ZNF638	ENST00000409544	.	.	3.40166450384076e-06	0.00173711667329468	.
AP2B1	ENST00000312678	.	.	3.85272990512568e-06	0.00177071466439576	.
FERMT1	ENST00000217289	.	.	5.43905083171505e-06	0.00192291366327403	.
HSPA1L	ENST00000375654	.	.	5.07520486054897e-06	0.00192291366327403	.
IQSEC1	ENST00000273221	.	.	4.80439865608671e-06	0.00192291366327403	.
MLLT4	ENST00000507704	.	.	5.87019251428401e-06	0.00192710034254638	.
PCM1	ENST00000325083	.	.	7.54727707882331e-06	0.00231248569695146	.
AHNAK2	ENST00000333244	.	.	9.9799142316943e-06	0.00280834059051774	.
INPPL1	ENST00000298229	.	.	1.03876827760665e-05	0.00280834059051774	.
EIF2B1	ENST00000424014	.	.	1.27842044672345e-05	0.00309243177533734	.
ZNF184	ENST00000211936	.	.	1.26712337973484e-05	0.00309243177533734	.
SPIRE2	ENST00000378247	.	.	1.43648167546617e-05	0.00330103489022127	.
RIF1	ENST00000243326	.	.	1.62990686744351e-05	0.00356716760131923	.
OSBPL3	ENST00000313367	.	.	2.0080104913331e-05	0.00419491646280314	.
MYPN	ENST00000358913	.	.	2.46330294771461e-05	0.00492232189030276	.
MECP2	ENST00000453960	.	.	3.19770130221451e-05	0.00565255199422226	.
PCNXL3	ENST00000355703	.	.	3.17599339017441e-05	0.00565255199422226	.
USP34	ENST00000398571	.	.	3.06768147692843e-05	0.00565255199422226	.
CEACAM3	ENST00000357396	.	.	3.40074910503782e-05	0.00578883069879771	.
DDX20	ENST00000369702	.	.	4.16457155306588e-05	0.006835846734961	.
MEPCE	ENST00000310512	.	.	4.38375960997476e-05	0.00694750316118759	.
NHSL2	ENST00000540800	.	.	5.36530549234703e-05	0.00799631499415555	.
RAI1	ENST00000353383	.	.	5.39351098387342e-05	0.00799631499415555	.
PRRC2A	ENST00000376033	.	.	5.61649791486876e-05	0.00806669513023026	.
ANAPC2	ENST00000323927	.	.	5.91971769171305e-05	0.00824455227609491	.
