gene	transcript	protein_change	score	pvalue	qvalue	info
IDH1	ENST00000415913	.	.	0	0	.
CIC	ENST00000575354	.	.	1.33896461480866e-15	2.44561886894802e-12	.
EGFR	ENST00000275493	.	.	4.19298052262595e-10	5.1056526163842e-07	.
AHNAK	ENST00000378024	.	.	5.10168044168652e-07	0.000435801108396745	.
MACF1	ENST00000545844	.	.	5.96497547764502e-07	0.000435801108396745	.
ZNF638	ENST00000409544	.	.	1.06137113504175e-06	0.00064619812605125	.
MYH2	ENST00000245503	.	.	1.58465334681716e-06	0.000826962667989011	.
IGF1R	ENST00000268035	.	.	3.14978397816475e-06	0.00143827010902948	.
FLNA	ENST00000369850	.	.	5.71670620801228e-06	0.00208831277778689	.
KRT13	ENST00000246635	.	.	5.32809728909628e-06	0.00208831277778689	.
EPB41L2	ENST00000337057	.	.	7.90019324495177e-06	0.00221995430183145	.
FAM114A1	ENST00000358869	.	.	7.00556486214361e-06	0.00221995430183145	.
PTPN11	ENST00000351677	.	.	7.71505193258853e-06	0.00221995430183145	.
RET	ENST00000355710	.	.	1.45248680749962e-05	0.00378995307699721	.
FAM50B	ENST00000380274	.	.	3.1535792067157e-05	0.00720001552633279	.
RAD21	ENST00000297338	.	.	3.0811955372931e-05	0.00720001552633279	.
MPP7	ENST00000337532	.	.	3.98602726933955e-05	0.00856526918523374	.
DLGAP5	ENST00000247191	.	.	5.41010104145421e-05	0.0109794995024624	.
BCR	ENST00000305877	.	.	7.87868298051592e-05	0.0151478046988551	.
CYP1A2	ENST00000343932	.	.	9.76318592541924e-05	0.0178324590927782	.
CENPF	ENST00000366955	.	.	0.000125977443952211	0.0208309223299941	.
SETD2	ENST00000409792	.	.	0.000131155547109188	0.0208309223299941	.
TJP1	ENST00000346128	.	.	0.000128769273648227	0.0208309223299941	.
MYH8	ENST00000403437	.	.	0.000176033642396024	0.0267937873196948	.
DOT1L	ENST00000398665	.	.	0.000234480087086711	0.0342622303251101	.
HTT	ENST00000355072	.	.	0.000270932048358336	0.0380659527943462	.
FLNB	ENST00000490882	.	.	0.000340177650930936	0.0428506537534728	.
PHF5A	ENST00000216252	.	.	0.000340140550462749	0.0428506537534728	.
PREX1	ENST00000371941	.	.	0.000335492070466693	0.0428506537534728	.
BCORL1	ENST00000540052	.	.	0.000426822669661558	0.0433106447853797	.
EEF1A1	ENST00000316292	.	.	0.000359870378365511	0.0433106447853797	.
IL18RAP	ENST00000264260	.	.	0.000412934116296255	0.0433106447853797	.
KCNN2	ENST00000512097	.	.	0.000423889826882104	0.0433106447853797	.
NRAS	ENST00000369535	.	.	0.000395712555699168	0.0433106447853797	.
PJA2	ENST00000361189	.	.	0.000389242581855084	0.0433106447853797	.
SVIL	ENST00000375398	.	.	0.000387971893091688	0.0433106447853797	.
DNAH11	ENST00000328843	.	.	0.000467204348328004	0.0449130916958473	.
KIAA0355	ENST00000299505	.	.	0.000463242827412229	0.0449130916958473	.
OPHN1	ENST00000355520	.	.	0.000491909103187234	0.0449235988485741	.
WIPF2	ENST00000323571	.	.	0.000484719795923076	0.0449235988485741	.
HRNR	ENST00000368801	.	.	0.000518044628363664	0.0461565128637187	.
MGA	ENST00000219905	.	.	0.000567214985449534	0.0493341986154083	.
ARHGEF38	ENST00000420470	.	.	0.000615911271651187	0.0499983083409286	.
CARD11	ENST00000396946	.	.	0.00060110173032326	0.0499983083409286	.
KIF7	ENST00000394412	.	.	0.000607866044743352	0.0499983083409286	.
ANK2	ENST00000506722	.	.	0.000635294788031795	0.0504506926234815	.
EIF5B	ENST00000289371	.	.	0.000668877747582717	0.051387014088803	.
RIF1	ENST00000243326	.	.	0.000675219456956623	0.051387014088803	.
PEAR1	ENST00000338302	.	.	0.000704548969198836	0.0525248445812928	.
ADRB2	ENST00000305988	.	.	0.000793984581220265	0.0553806179242981	.
BIRC6	ENST00000421745	.	.	0.000859847750852706	0.0553806179242981	.
DYNC1H1	ENST00000360184	.	.	0.000845498469630675	0.0553806179242981	.
KCND2	ENST00000331113	.	.	0.000864137755730904	0.0553806179242981	.
PPP2CA	ENST00000481195	.	.	0.000764326078961505	0.0553806179242981	.
SETD5	ENST00000402198	.	.	0.000777401370523193	0.0553806179242981	.
SHROOM3	ENST00000296043	.	.	0.000844140824870485	0.0553806179242981	.
TCF20	ENST00000359486	.	.	0.000821551958659446	0.0553806179242981	.
CASZ1	ENST00000377022	.	.	0.000881701250751089	0.055531977051616	.
ADSL	ENST00000216194	.	.	0.000962795547664748	0.0558268592955448	.
BAZ1A	ENST00000360310	.	.	0.000957237804305114	0.0558268592955448	.
BRAF	ENST00000288602	.	.	0.000933640302835009	0.0558268592955448	.
RAPH1	ENST00000319170	.	.	0.000931403483099568	0.0558268592955448	.
