gene	transcript	protein_change	score	pvalue	qvalue	info
TP53	ENST00000269305	.	.	7.16093850883e-14	3.98649446787e-10	.
SMAD4	ENST00000342988	.	.	1.13855025408e-09	3.16915463222e-06	.
EP300	ENST00000263253	.	.	2.70506275157e-08	5.01969477934e-05	.
GBE1	ENST00000429644	.	.	6.51683691455e-08	7.25584622066e-05	.
LRIT3	ENST00000594814	.	.	6.51683691455e-08	7.25584622066e-05	.
CAD	ENST00000264705	.	.	2.62286430464e-07	0.000240810496463	.
NFE2L2	ENST00000397062	.	.	3.5172051337e-06	0.00244753512241	.
CREBBP	ENST00000262367	.	.	6.52478184415e-06	0.00363234605264	.
NLGN1	ENST00000457714	.	.	6.52478184415e-06	0.00363234605264	.
SMARCA4	ENST00000429416	.	.	7.07689742266e-05	0.0358155345018	.
ATP8A1	ENST00000381668	.	.	0.000192021940069	0.0890821783636	.
ARID1A	ENST00000324856	.	.	0.000307803642432	0.131810990571	.
COL19A1	ENST00000322773	.	.	0.000356498262965	0.140911085206	.
DMBT1	ENST00000368909	.	.	0.000379677793802	0.140911085206	.
ASL	ENST00000304874	.	.	0.000466637039795	0.159052075138	.
TGFBR2	ENST00000359013	.	.	0.000485698810374	0.159052075138	.
OR51Q1	ENST00000300778	.	.	0.000569070141383	0.176000748727	.
FBXW7	ENST00000281708	.	.	0.000742527406208	0.217560530019	.
RYR3	ENST00000389232	.	.	0.000829089964103	0.230777191508	.
FOLH1	ENST00000256999	.	.	0.00114748468571	0.304192725968	.
ABCC4	ENST00000376887	.	.	0.00125956395073	0.318726932442	.
GMPS	ENST00000496455	.	.	0.00154605877682	0.357837386197	.
HIST1H2AC	ENST00000602637	.	.	0.00156094433768	0.357837386197	.
PXN	ENST00000267257	.	.	0.00167947483634	0.357837386197	.
UROC1	ENST00000383579	.	.	0.00172992932751	0.357837386197	.
NOBOX	ENST00000467773	.	.	0.00173551453697	0.357837386197	.
OR4K13	ENST00000315693	.	.	0.00201149215624	0.398997095447	.
TFAP2D	ENST00000008391	.	.	0.00213260656218	0.398997095447	.
CTNND1	ENST00000399050	.	.	0.00215015499612	0.398997095447	.
RYR1	ENST00000359596	.	.	0.00228729204114	0.402012694024	.
OLA1	ENST00000284719	.	.	0.00236704270454	0.402012694024	.
