gene	transcript	protein_change	score	pvalue	qvalue	info
GNAQ	ENST00000286548	.	.	7.16093850883e-14	3.4014457917e-12	.
SF3B1	ENST00000335508	.	.	7.16093850883e-14	3.4014457917e-12	.
GNA11	ENST00000078429	.	.	2.86468652133e-08	9.07150731755e-07	.
BAP1	ENST00000460680	.	.	0.000151980013613	0.0036095253233	.
EIF1AX	ENST00000379607	.	.	0.00186012844902	0.0353424405314	.
KCNH5	ENST00000322893	.	.	0.022529922974	0.327142572271	.
CYSLTR2	ENST00000282018	.	.	0.0241052421673	0.327142572271	.
CNTN5	ENST00000524871	.	.	0.0361262594905	0.397872871717	.
SELE	ENST00000333360	.	.	0.0376932194259	0.397872871717	.
SYNE1	ENST00000367255	.	.	0.0435749360464	0.413961892441	.
PLCB4	ENST00000378501	.	.	0.0926931370331	0.790974941864	.
MAP3K19	ENST00000414343	.	.	0.0999126242355	0.790974941864	.
WDR16	ENST00000352665	.	.	0.123193065764	0.861136455704	.
HDAC5	ENST00000225983	.	.	0.156334919992	0.861136455704	.
WISP1	ENST00000250160	.	.	0.157288181737	0.861136455704	.
MACF1	ENST00000545844	.	.	0.161065952551	0.861136455704	.
PPP2R1A	ENST00000322088	.	.	0.163877805574	0.861136455704	.
DEPDC5	ENST00000382112	.	.	0.175871046665	0.861136455704	.
FAT1	ENST00000441802	.	.	0.198530219887	0.861136455704	.
SPTA1	ENST00000368147	.	.	0.213411257512	0.861136455704	.
HHAT	ENST00000545154	.	.	0.258185041549	0.861136455704	.
COL14A1	ENST00000297848	.	.	0.274537556364	0.861136455704	.
MYO1F	ENST00000338257	.	.	0.296028586172	0.861136455704	.
COL9A2	ENST00000372748	.	.	0.339777290002	0.861136455704	.
PCDHB7	ENST00000231137	.	.	0.347422721465	0.861136455704	.
TTN	ENST00000589042	.	.	0.351394138941	0.861136455704	.
PKHD1L1	ENST00000378402	.	.	0.359806701633	0.861136455704	.
CACNA1D	ENST00000288139	.	.	0.369764590217	0.861136455704	.
TMEM39A	ENST00000319172	.	.	0.381326068805	0.861136455704	.
SPEG	ENST00000312358	.	.	0.383497493875	0.861136455704	.
UTRN	ENST00000367545	.	.	0.385116038915	0.861136455704	.
PLCB2	ENST00000260402	.	.	0.385626818899	0.861136455704	.
TPCN1	ENST00000550785	.	.	0.403657699173	0.861136455704	.
HDLBP	ENST00000391975	.	.	0.404006644325	0.861136455704	.
ELMO2	ENST00000290246	.	.	0.405874462713	0.861136455704	.
RYR2	ENST00000366574	.	.	0.422897272199	0.861136455704	.
PCSK7	ENST00000320934	.	.	0.43765007112	0.861136455704	.
E2F7	ENST00000322886	.	.	0.441408172317	0.861136455704	.
LRP1B	ENST00000389484	.	.	0.44858861565	0.861136455704	.
TNS3	ENST00000398879	.	.	0.449792083438	0.861136455704	.
ADAMTSL1	ENST00000380548	.	.	0.453570472939	0.861136455704	.
SEL1L3	ENST00000399878	.	.	0.463861817402	0.861136455704	.
F5	ENST00000367797	.	.	0.475770264225	0.861136455704	.
MYBPC2	ENST00000357701	.	.	0.492440348327	0.861136455704	.
SCRIB	ENST00000356994	.	.	0.513800703978	0.861136455704	.
SLC18B1	ENST00000275227	.	.	0.516265151335	0.861136455704	.
MC2R	ENST00000327606	.	.	0.522482129731	0.861136455704	.
RNF43	ENST00000584437	.	.	0.52934968799	0.861136455704	.
GMEB2	ENST00000266068	.	.	0.529351223739	0.861136455704	.
TBX6	ENST00000395224	.	.	0.532071633149	0.861136455704	.
AMER3	ENST00000423981	.	.	0.536438876496	0.861136455704	.
DYSF	ENST00000410020	.	.	0.536438876496	0.861136455704	.
FANCA	ENST00000389301	.	.	0.536438876496	0.861136455704	.
GPR101	ENST00000298110	.	.	0.536438876496	0.861136455704	.
WDR25	ENST00000335290	.	.	0.536438876496	0.861136455704	.
PREX2	ENST00000288368	.	.	0.537225633463	0.861136455704	.
DNAH17	ENST00000389840	.	.	0.558159745179	0.861136455704	.
GRIA1	ENST00000518783	.	.	0.566945230042	0.861136455704	.
PDE4DIP	ENST00000533259	.	.	0.568118866354	0.861136455704	.
SYTL3	ENST00000297239	.	.	0.568268768169	0.861136455704	.
MYO3B	ENST00000408978	.	.	0.57309203921	0.861136455704	.
THSD4	ENST00000355327	.	.	0.582400452505	0.861136455704	.
MUC2	ENST00000441003	.	.	0.586788972821	0.861136455704	.
SPHKAP	ENST00000392056	.	.	0.59658402787	0.861136455704	.
