gene	transcript	protein_change	score	pvalue	qvalue	info
ARID1A	ENST00000324856	.	.	7.16093850883e-14	1.2384843151e-10	.
CDH1	ENST00000261769	.	.	7.16093850883e-14	1.2384843151e-10	.
KMT2C	ENST00000262189	.	.	7.16093850883e-14	1.2384843151e-10	.
RB1	ENST00000267163	.	.	7.16093850883e-14	1.2384843151e-10	.
RUNX1	ENST00000300305	.	.	7.16093850883e-14	1.2384843151e-10	.
TP53	ENST00000269305	.	.	7.16093850883e-14	1.2384843151e-10	.
GATA3	ENST00000379328	.	.	4.10367739789e-10	4.73154003977e-07	.
MAP2K4	ENST00000353533	.	.	4.10367739789e-10	4.73154003977e-07	.
SF3B1	ENST00000335508	.	.	4.10367739789e-10	4.73154003977e-07	.
CASP8	ENST00000358485	.	.	7.8152484484e-10	7.37262119536e-07	.
FOXA1	ENST00000250448	.	.	7.8152484484e-10	7.37262119536e-07	.
CHD4	ENST00000357008	.	.	2.16403794884e-09	1.87135181626e-06	.
AKT1	ENST00000554581	.	.	1.61202617921e-08	1.28676889705e-05	.
MYH9	ENST00000216181	.	.	3.93530663612e-08	2.91690549736e-05	.
NCOR1	ENST00000268712	.	.	4.89363167766e-08	3.38541439461e-05	.
PCDHGB6	ENST00000520790	.	.	6.12357170526e-08	3.84310542459e-05	.
AQP5	ENST00000293599	.	.	6.29592292745e-08	3.84310542459e-05	.
ARSB	ENST00000264914	.	.	8.18783728596e-08	4.72028819535e-05	.
OGDH	ENST00000222673	.	.	1.02475742003e-07	5.5967935514e-05	.
OR13G1	ENST00000359688	.	.	1.57170433557e-07	8.15478794509e-05	.
KCNJ12	ENST00000583088	.	.	1.74756102811e-07	8.63544799461e-05	.
HSPA2	ENST00000247207	.	.	2.48229359401e-07	0.000117085275568	.
OR13C4	ENST00000277216	.	.	4.41861425227e-07	0.000199356348242	.
MYH1	ENST00000226207	.	.	1.03026735154e-06	0.000445461846123	.
IDH1	ENST00000415913	.	.	1.12736759394e-06	0.000467947740895	.
MAP3K1	ENST00000399503	.	.	3.5172051337e-06	0.00140377067971	.
LRP2	ENST00000263816	.	.	1.51662453719e-05	0.00582889363793	.
TBX3	ENST00000257566	.	.	1.72692266501e-05	0.00640009874816	.
PTEN	ENST00000371953	.	.	9.4792328859e-05	0.0339193102265	.
DNAH8	ENST00000359357	.	.	0.000177424320052	0.0613710723061	.
CSMD1	ENST00000537824	.	.	0.000191771537082	0.0641939754935	.
CAD	ENST00000264705	.	.	0.000276655622218	0.0897142309923	.
MYH7	ENST00000355349	.	.	0.000371211074597	0.11672900973	.
CDC42BPA	ENST00000366769	.	.	0.000438124809442	0.133718269046	.
PCDHB7	ENST00000231137	.	.	0.000520514187299	0.152794813522	.
HIST1H2AJ	ENST00000333151	.	.	0.000530077410309	0.152794813522	.
ACTRT2	ENST00000378404	.	.	0.00058952624931	0.165338213219	.
AKR1B1	ENST00000285930	.	.	0.000619600553979	0.16919986707	.
UGGT2	ENST00000376747	.	.	0.000701404775258	0.186627624432	.
COL3A1	ENST00000304636	.	.	0.000742246300873	0.192557246604	.
NF1	ENST00000358273	.	.	0.00080109840301	0.202756051903	.
ATP4A	ENST00000262623	.	.	0.000871794785316	0.215395583029	.
MAN1A1	ENST00000368468	.	.	0.00106418556987	0.251243376673	.
ELP3	ENST00000256398	.	.	0.00110939639388	0.251243376673	.
ADAMTS19	ENST00000274487	.	.	0.00116215496582	0.251243376673	.
BCO2	ENST00000357685	.	.	0.00116215496582	0.251243376673	.
LIFR	ENST00000263409	.	.	0.00116215496582	0.251243376673	.
SOX9	ENST00000245479	.	.	0.00116215496582	0.251243376673	.
COL4A5	ENST00000328300	.	.	0.00118896435575	0.251793533052	.
SLC27A4	ENST00000300456	.	.	0.00132695246423	0.275395714427	.
RARS	ENST00000231572	.	.	0.00147229685979	0.292079751138	.
OR2T10	ENST00000330500	.	.	0.00148156167098	0.292079751138	.
MOB1B	ENST00000396051	.	.	0.00150120655532	0.292079751138	.
DST	ENST00000449297	.	.	0.00151992932075	0.292079751138	.
GBE1	ENST00000429644	.	.	0.00164708584978	0.31076017933	.
PAPSS2	ENST00000456849	.	.	0.00168565984503	0.312358789498	.
CACNA1A	ENST00000360228	.	.	0.00187051652032	0.338329264931	.
SMARCA1	ENST00000371122	.	.	0.00190232994246	0.338329264931	.
ACTG1	ENST00000575842	.	.	0.00192362210956	0.338329264931	.
ABLIM1	ENST00000533213	.	.	0.00207922025365	0.354252481101	.
MTOR	ENST00000361445	.	.	0.00208243243203	0.354252481101	.
PTPRK	ENST00000368213	.	.	0.00211769032732	0.354439879461	.
SCN3A	ENST00000283254	.	.	0.00225778120979	0.371888819269	.
