gene	transcript	protein_change	score	pvalue	qvalue	info
KMT2D	ENST00000301067	.	.	3.29373103295e-05	0.0264815975049	.
MYD88	ENST00000417037	.	.	0.000290185290856	0.116654486924	.
CTSH	ENST00000220166	.	.	0.000663829997973	0.177906439457	.
NOTCH3	ENST00000263388	.	.	0.00106231885839	0.211082800323	.
LYN	ENST00000519728	.	.	0.00131270398211	0.211082800323	.
ALX1	ENST00000316824	.	.	0.00241263674313	0.323135997991	.
TP53	ENST00000269305	.	.	0.00460830947701	0.323135997991	.
CREBBP	ENST00000262367	.	.	0.00484099081555	0.323135997991	.
MSN	ENST00000360270	.	.	0.00572044454507	0.323135997991	.
CAPN7	ENST00000253693	.	.	0.00605287938627	0.323135997991	.
GNA13	ENST00000439174	.	.	0.00634249844176	0.323135997991	.
ATP13A5	ENST00000342358	.	.	0.00644945536708	0.323135997991	.
DUOX1	ENST00000321429	.	.	0.00715459089579	0.323135997991	.
SLC25A37	ENST00000519973	.	.	0.00759937683815	0.323135997991	.
CCDC170	ENST00000239374	.	.	0.00763629845998	0.323135997991	.
CSNK2A1	ENST00000217244	.	.	0.00763629845998	0.323135997991	.
HLA-B	ENST00000412585	.	.	0.00763629845998	0.323135997991	.
PEX5L	ENST00000467460	.	.	0.00763629845998	0.323135997991	.
UBE2A	ENST00000371558	.	.	0.00763629845998	0.323135997991	.
XPO1	ENST00000401558	.	.	0.0088076772653	0.354068626065	.
MYH2	ENST00000245503	.	.	0.011367152405	0.435199549221	.
CPAMD8	ENST00000443236	.	.	0.0135738757515	0.496063459281	.
PLCB1	ENST00000338037	.	.	0.0163375276536	0.571103140588	.
MTMR1	ENST00000544228	.	.	0.0180262348504	0.603878867488	.
ACTB	ENST00000331789	.	.	0.0193963323201	0.623786047414	.
SCN9A	ENST00000409672	.	.	0.0217531390968	0.641252796575	.
PRDM1	ENST00000369096	.	.	0.0243017056735	0.641252796575	.
GRID2	ENST00000282020	.	.	0.0273818272174	0.641252796575	.
TNPO1	ENST00000337273	.	.	0.0275092274411	0.641252796575	.
HIST1H1C	ENST00000343677	.	.	0.0284334049907	0.641252796575	.
EXOSC5	ENST00000221233	.	.	0.0292184982639	0.641252796575	.
ARID1A	ENST00000324856	.	.	0.0298658337621	0.641252796575	.
CD70	ENST00000245903	.	.	0.0298658337621	0.641252796575	.
CNTNAP5	ENST00000431078	.	.	0.0298658337621	0.641252796575	.
SPEN	ENST00000375759	.	.	0.0298658337621	0.641252796575	.
TMEM30A	ENST00000230461	.	.	0.0298658337621	0.641252796575	.
UBR5	ENST00000520539	.	.	0.0298658337621	0.641252796575	.
ID3	ENST00000374561	.	.	0.0303079679973	0.641252796575	.
NPAT	ENST00000278612	.	.	0.0326662095938	0.663359374747	.
AVIL	ENST00000257861	.	.	0.0330029539675	0.663359374747	.
CSMD3	ENST00000297405	.	.	0.0354719312834	0.695595920776	.
B2M	ENST00000558401	.	.	0.038091954593	0.720301882871	.
ALPPL2	ENST00000295453	.	.	0.0385236081635	0.720301882871	.
