gene	transcript	protein_change	score	pvalue	qvalue	info
BAP1	ENST00000460680	.	.	7.16093850883e-14	9.38978061971e-11	.
PBRM1	ENST00000394830	.	.	7.16093850883e-14	9.38978061971e-11	.
SETD2	ENST00000409792	.	.	7.16093850883e-14	9.38978061971e-11	.
VHL	ENST00000256474	.	.	7.16093850883e-14	9.38978061971e-11	.
KDM5C	ENST00000375401	.	.	4.10367739789e-10	4.30475759039e-07	.
TP53	ENST00000269305	.	.	7.8152484484e-10	6.83182968531e-07	.
ABL2	ENST00000502732	.	.	3.85801197655e-08	2.89075325958e-05	.
DNAH9	ENST00000262442	.	.	4.47245481761e-08	2.93225318979e-05	.
ATP5A1	ENST00000282050	.	.	7.97196186841e-08	4.49376470814e-05	.
SLC12A2	ENST00000262461	.	.	9.3063174611e-08	4.49376470814e-05	.
MTOR	ENST00000361445	.	.	9.42448270536e-08	4.49376470814e-05	.
HSP90AA1	ENST00000334701	.	.	3.23369141131e-07	0.000141339262103	.
DST	ENST00000449297	.	.	6.22422521105e-05	0.0251123547938	.
KIF1A	ENST00000498729	.	.	0.000278870676565	0.104476907042	.
CACNA1E	ENST00000367573	.	.	0.000586713222624	0.205154056844	.
SMARCA4	ENST00000429416	.	.	0.000710179738245	0.232805795443	.
SHMT1	ENST00000316694	.	.	0.000924677178813	0.285290106051	.
KLK6	ENST00000376851	.	.	0.000997159879613	0.28965205711	.
FGFR3	ENST00000340107	.	.	0.00106356341074	0.28965205711	.
CAPN9	ENST00000271971	.	.	0.00111186213421	0.28965205711	.
DNAH7	ENST00000312428	.	.	0.00115971271674	0.28965205711	.
AHCYL2	ENST00000325006	.	.	0.00129961290078	0.309839530208	.
PLEKHA6	ENST00000272203	.	.	0.00149081354039	0.339970305189	.
DDX42	ENST00000578681	.	.	0.00159005063197	0.345029923267	.
AASS	ENST00000393376	.	.	0.00171034852335	0.345029923267	.
PTEN	ENST00000371953	.	.	0.00171034852335	0.345029923267	.
MYH2	ENST00000245503	.	.	0.00189303148952	0.367738894909	.
