gene	transcript	protein_change	score	pvalue	qvalue	info
MTHFD1	ENST00000216605	.	.	7.27228055553e-08	0.000132719120138	.
RHOQ	ENST00000238738	.	.	4.56084186751e-07	0.000307446307526	.
BRAF	ENST00000288602	.	.	5.05391190453e-07	0.000307446307526	.
NRAS	ENST00000369535	.	.	9.96615627025e-07	0.00045470587983	.
EIF1AX	ENST00000379607	.	.	0.000375007316431	0.136877670497	.
ZNF284	ENST00000421176	.	.	0.00156780381112	0.400624267331	.
KDM4C	ENST00000381309	.	.	0.00164395093275	0.400624267331	.
COL11A2	ENST00000374708	.	.	0.00175837117817	0.400624267331	.
JMJD1C	ENST00000399262	.	.	0.00219520146483	0.400624267331	.
NUP93	ENST00000308159	.	.	0.00219520146483	0.400624267331	.
TTN	ENST00000589042	.	.	0.00307146481286	0.509583934861	.
HRAS	ENST00000451590	.	.	0.00422114147385	0.579838862989	.
EMR2	ENST00000315576	.	.	0.00450164062174	0.579838862989	.
MYH13	ENST00000418404	.	.	0.00458896388102	0.579838862989	.
LAMB1	ENST00000222399	.	.	0.00476579887388	0.579838862989	.
OGT	ENST00000373719	.	.	0.00544199803211	0.620727900537	.
BCHE	ENST00000264381	.	.	0.00712769231706	0.722382016249	.
MYO10	ENST00000513610	.	.	0.00800172706839	0.722382016249	.
ZNF528	ENST00000360465	.	.	0.00975470610384	0.722382016249	.
VAMP3	ENST00000054666	.	.	0.00978399277026	0.722382016249	.
STAB2	ENST00000388887	.	.	0.0101465501354	0.722382016249	.
CTC1	ENST00000315684	.	.	0.0102914698205	0.722382016249	.
GLP1R	ENST00000373256	.	.	0.0102914698205	0.722382016249	.
MAP3K1	ENST00000399503	.	.	0.0102914698205	0.722382016249	.
TEX14	ENST00000240361	.	.	0.0102914698205	0.722382016249	.
TP53	ENST00000269305	.	.	0.0102914698205	0.722382016249	.
ERLIN1	ENST00000421367	.	.	0.0135139455143	0.85493855137	.
TBC1D7	ENST00000606214	.	.	0.0136068407593	0.85493855137	.
ANPEP	ENST00000300060	.	.	0.0142812871698	0.85493855137	.
DNAH3	ENST00000261383	.	.	0.0150134335144	0.85493855137	.
IARS	ENST00000375643	.	.	0.015312328507	0.85493855137	.
ZRANB3	ENST00000264159	.	.	0.0158119196414	0.85493855137	.
PC	ENST00000393960	.	.	0.01673167874	0.85493855137	.
PRPF38A	ENST00000257181	.	.	0.0170923692817	0.85493855137	.
WFIKKN1	ENST00000319070	.	.	0.0187773793174	0.85493855137	.
LTBP1	ENST00000404816	.	.	0.0197002501008	0.85493855137	.
ABCA9	ENST00000340001	.	.	0.0200774413133	0.85493855137	.
SLC39A7	ENST00000374677	.	.	0.02031638672	0.85493855137	.
ADCYAP1R1	ENST00000396211	.	.	0.0204542581299	0.85493855137	.
ENPEP	ENST00000265162	.	.	0.0230872292461	0.85493855137	.
CDH5	ENST00000341529	.	.	0.0238255048994	0.85493855137	.
KDM2B	ENST00000377071	.	.	0.0278997287959	0.85493855137	.
DGKB	ENST00000403951	.	.	0.0290843842741	0.85493855137	.
SMC1A	ENST00000322213	.	.	0.0290939129711	0.85493855137	.
TENM2	ENST00000518659	.	.	0.0299639102054	0.85493855137	.
ASRGL1	ENST00000415229	.	.	0.0301336018048	0.85493855137	.
WDR62	ENST00000401500	.	.	0.0307887381234	0.85493855137	.
PTPRB	ENST00000334414	.	.	0.0312070594895	0.85493855137	.
ITGB1	ENST00000396033	.	.	0.0327511922617	0.85493855137	.
PRSS53	ENST00000280606	.	.	0.0329022790196	0.85493855137	.
MKL2	ENST00000318282	.	.	0.0330198781951	0.85493855137	.
CDH19	ENST00000262150	.	.	0.0335017551902	0.85493855137	.
TRIM34	ENST00000514226	.	.	0.034437332834	0.85493855137	.
ITGAD	ENST00000389202	.	.	0.0355598284679	0.85493855137	.
RAB3IP	ENST00000550536	.	.	0.0356465517561	0.85493855137	.
ADAMTS18	ENST00000282849	.	.	0.0357071835538	0.85493855137	.
PRDM10	ENST00000358825	.	.	0.0364360783778	0.85493855137	.
CA13	ENST00000321764	.	.	0.0372233338488	0.85493855137	.
COL4A1	ENST00000375820	.	.	0.0372979509855	0.85493855137	.
DNMT1	ENST00000359526	.	.	0.0372979509855	0.85493855137	.
RAI1	ENST00000353383	.	.	0.0372979509855	0.85493855137	.
SCAP	ENST00000265565	.	.	0.0372979509855	0.85493855137	.
PLXNB1	ENST00000358536	.	.	0.0377230755233	0.85493855137	.
DICER1	ENST00000526495	.	.	0.0377751752539	0.85493855137	.
NDUFA9	ENST00000266544	.	.	0.0381661390239	0.85493855137	.
MYCBPAP	ENST00000323776	.	.	0.0387696149265	0.85493855137	.
ARID1B	ENST00000346085	.	.	0.0391116487131	0.85493855137	.
CTTN	ENST00000376561	.	.	0.0404384958521	0.85493855137	.
SLC5A2	ENST00000330498	.	.	0.0411840454265	0.85493855137	.
CSMD3	ENST00000297405	.	.	0.0414460439334	0.85493855137	.
ANK2	ENST00000506722	.	.	0.0416130713077	0.85493855137	.
AKT1	ENST00000554581	.	.	0.0436570795544	0.85493855137	.
