gene	transcript	protein_change	score	pvalue	qvalue	info
EP300	ENST00000263253	.	.	7.16093850883e-14	1.51310630692e-10	.
FBXW7	ENST00000281708	.	.	7.16093850883e-14	1.51310630692e-10	.
KMT2C	ENST00000262189	.	.	7.16093850883e-14	1.51310630692e-10	.
TP53	ENST00000269305	.	.	7.16093850883e-14	1.51310630692e-10	.
FAT1	ENST00000441802	.	.	2.49583298473e-09	4.21895607738e-06	.
MAPK1	ENST00000215832	.	.	1.18877639954e-08	1.67458968815e-05	.
TUBB2A	ENST00000333628	.	.	3.90955812168e-08	4.72051217778e-05	.
CUL1	ENST00000325222	.	.	5.10390391062e-08	5.39227448157e-05	.
CHN2	ENST00000222792	.	.	9.61323748383e-08	9.02789813481e-05	.
ADAMTS3	ENST00000286657	.	.	2.44808937899e-07	0.000206912514312	.
MYH7B	ENST00000262873	.	.	3.1442727555e-07	0.000241594484813	.
MYH6	ENST00000405093	.	.	4.06382239637e-07	0.000286228557451	.
NOTCH1	ENST00000277541	.	.	2.17563065829e-05	0.0141449464029	.
SMAD4	ENST00000342988	.	.	9.4792328859e-05	0.0525109832049	.
PIK3CA	ENST00000263967	.	.	0.000102400939132	0.0525109832049	.
HLA-B	ENST00000412585	.	.	0.000114056145621	0.0525109832049	.
TRIP12	ENST00000283943	.	.	0.000114056145621	0.0525109832049	.
ARID1A	ENST00000324856	.	.	0.000138316143576	0.0525109832049	.
BAP1	ENST00000460680	.	.	0.000138316143576	0.0525109832049	.
DDX3X	ENST00000399959	.	.	0.000138316143576	0.0525109832049	.
PTEN	ENST00000371953	.	.	0.000138316143576	0.0525109832049	.
RB1	ENST00000267163	.	.	0.000138316143576	0.0525109832049	.
NFE2L2	ENST00000397062	.	.	0.000142895481982	0.0525109832049	.
AHNAK	ENST00000378024	.	.	0.000175450633235	0.0617878646709	.
DST	ENST00000449297	.	.	0.000231795247178	0.0783653371658	.
NBEAL1	ENST00000449802	.	.	0.000247744401838	0.0805359878589	.
MTR	ENST00000366577	.	.	0.000267471112364	0.0837283645073	.
UROC1	ENST00000383579	.	.	0.000356498262965	0.107502806477	.
CYP2B6	ENST00000324071	.	.	0.00036885723945	0.107502806477	.
COL16A1	ENST00000373672	.	.	0.000526271731299	0.148268289098	.
LATS1	ENST00000543571	.	.	0.000699330641851	0.190669115643	.
CASP8	ENST00000358485	.	.	0.000761447771675	0.201117392694	.
KRAS	ENST00000256078	.	.	0.000861398703906	0.211465810952	.
CES1	ENST00000360526	.	.	0.000864816693075	0.211465810952	.
DHX29	ENST00000251636	.	.	0.00087568662841	0.211465810952	.
IFNGR1	ENST00000367739	.	.	0.00106978150144	0.251160923616	.
BIRC2	ENST00000227758	.	.	0.0011069294722	0.252858591865	.
MYH8	ENST00000403437	.	.	0.00139560993704	0.31041303126	.
CAPN5	ENST00000278559	.	.	0.00148965776084	0.322835574222	.
KCTD13	ENST00000568000	.	.	0.00171314890088	0.3554804671	.
MTMR8	ENST00000374852	.	.	0.00177505252692	0.3554804671	.
MED12	ENST00000374080	.	.	0.00179058943149	0.3554804671	.
NHS	ENST00000380060	.	.	0.0018085258028	0.3554804671	.
DHRSX	ENST00000334651	.	.	0.00190615566041	0.366155173678	.
DYNC1H1	ENST00000360184	.	.	0.00197120953454	0.370236955243	.
SLC27A2	ENST00000267842	.	.	0.00210114708831	0.37794488613	.
OR8K5	ENST00000313447	.	.	0.00210168121724	0.37794488613	.
CAPN3	ENST00000397163	.	.	0.00218673889797	0.385048274284	.
RUNX1T1	ENST00000436581	.	.	0.00228568575379	0.394257469205	.
RXRA	ENST00000481739	.	.	0.00238260950154	0.402756310141	.
TM9SF2	ENST00000376387	.	.	0.00253813368336	0.420633448857	.
RASA1	ENST00000274376	.	.	0.00270324792664	0.42873925434	.
ROCK2	ENST00000315872	.	.	0.00275855349467	0.42873925434	.
COL19A1	ENST00000322773	.	.	0.00277855553373	0.42873925434	.
ACTG1	ENST00000575842	.	.	0.00283918574882	0.42873925434	.
GUCY2D	ENST00000254854	.	.	0.00284067655502	0.42873925434	.
EFEMP2	ENST00000307998	.	.	0.00295933152758	0.438811755634	.
ACSF3	ENST00000317447	.	.	0.00308023552433	0.448864666407	.
DNAH12	ENST00000466540	.	.	0.00344423944278	0.489976809703	.
SEMA4D	ENST00000450295	.	.	0.00347830200925	0.489976809703	.
CDK3	ENST00000425876	.	.	0.00364037192354	0.494187302765	.
ACAD8	ENST00000281182	.	.	0.00367815615898	0.494187302765	.
ACTG2	ENST00000409624	.	.	0.00384399092998	0.494187302765	.
GABRA1	ENST00000428797	.	.	0.00389733085505	0.494187302765	.
UBA6	ENST00000322244	.	.	0.00393400792952	0.494187302765	.
CDH15	ENST00000289746	.	.	0.00396602835036	0.494187302765	.
DMD	ENST00000357033	.	.	0.00400272414789	0.494187302765	.
HKDC1	ENST00000354624	.	.	0.0040344207159	0.494187302765	.
POLQ	ENST00000264233	.	.	0.0040344207159	0.494187302765	.
DHX9	ENST00000367549	.	.	0.00424232782448	0.507328402025	.
MYH2	ENST00000245503	.	.	0.00426175065591	0.507328402025	.
SOX5	ENST00000451604	.	.	0.004799192422	0.515491228068	.
ASCC3	ENST00000369162	.	.	0.00495039872569	0.515491228068	.
DHX36	ENST00000496811	.	.	0.00495039872569	0.515491228068	.
MLLT10	ENST00000307729	.	.	0.00495039872569	0.515491228068	.
TGFBR2	ENST00000359013	.	.	0.00495039872569	0.515491228068	.
LCMT1	ENST00000399069	.	.	0.00510711513988	0.515491228068	.
MYO18A	ENST00000527372	.	.	0.00541399152043	0.515491228068	.
METTL8	ENST00000375258	.	.	0.00547517649811	0.515491228068	.
UGT2B10	ENST00000265403	.	.	0.00569887110324	0.515491228068	.
TRIB3	ENST00000217233	.	.	0.00581064674947	0.515491228068	.
PDHA1	ENST00000379806	.	.	0.00588026157782	0.515491228068	.
CSNK1G1	ENST00000303052	.	.	0.00589512138721	0.515491228068	.
DYSF	ENST00000410020	.	.	0.006043920189	0.515491228068	.
RAP1GAP	ENST00000542643	.	.	0.00616202836222	0.515491228068	.
HOXB4	ENST00000332503	.	.	0.00620951159455	0.515491228068	.
SIPA1L1	ENST00000555818	.	.	0.00635163578999	0.515491228068	.
NLK	ENST00000407008	.	.	0.0064707071801	0.515491228068	.
EHMT1	ENST00000460843	.	.	0.00689452903681	0.515491228068	.
ACSL3	ENST00000357430	.	.	0.00693387019591	0.515491228068	.
MYH3	ENST00000583535	.	.	0.0069574446747	0.515491228068	.
ZIM3	ENST00000269834	.	.	0.00703005078966	0.515491228068	.
ALG10	ENST00000266483	.	.	0.00713588188404	0.515491228068	.
BTN2A2	ENST00000356709	.	.	0.00713588188404	0.515491228068	.
C14orf166	ENST00000261700	.	.	0.00713588188404	0.515491228068	.
CEACAM20	ENST00000454753	.	.	0.00713588188404	0.515491228068	.
