gene	transcript	protein_change	score	pvalue	qvalue	info
TP53	ENST00000269305	.	345.185063240287	.	.	.
TTN	ENST00000589042	.	257.876826626947	.	.	.
CTNNB1	ENST00000349496	.	217.467012582861	.	.	.
RYR2	ENST00000366574	.	123.461650948972	.	.	.
SHC1	ENST00000448116	.	116.877668923886	.	.	.
PTK2	ENST00000340930	.	116.046738657834	.	.	.
NOTCH2	ENST00000256646	.	110.673736088549	.	.	.
MYC	ENST00000377970	.	98.8103839800706	.	.	.
USF1	ENST00000368021	.	88.8427402911793	.	.	.
RXRG	ENST00000359842	.	83.0795181974263	.	.	.
LAMC2	ENST00000264144	.	82.0325267577478	.	.	.
PTK2B	ENST00000397501	.	78.1662427197732	.	.	.
RB1	ENST00000267163	.	77.3650683111615	.	.	.
APOB	ENST00000233242	.	70.1013813108138	.	.	.
DMD	ENST00000357033	.	69.3471658529952	.	.	.
ACTA1	ENST00000366684	.	68.7993862324668	.	.	.
POU2F1	ENST00000367866	.	66.267426897432	.	.	.
TNR	ENST00000367674	.	65.5596958370807	.	.	.
PTPRC	ENST00000442510	.	63.6033210799261	.	.	.
PUF60	ENST00000526683	.	54.4302085172744	.	.	.
LAMA1	ENST00000389658	.	53.9637036396435	.	.	.
LYN	ENST00000519728	.	53.8160536184081	.	.	.
COL14A1	ENST00000297848	.	52.8715439267199	.	.	.
FZD6	ENST00000358755	.	52.827036463837	.	.	.
ANGPT1	ENST00000517746	.	52.6647608432904	.	.	.
BLK	ENST00000259089	.	48.1514138248488	.	.	.
CCND1	ENST00000227507	.	47.6870395420877	.	.	.
ITGA10	ENST00000369304	.	45.8441707034396	.	.	.
CDH17	ENST00000027335	.	45.7950799577466	.	.	.
CDKN2A	ENST00000498124	.	45.4801057553833	.	.	.
ACTN2	ENST00000366578	.	45.0804557175998	.	.	.
GNG4	ENST00000391854	.	44.0936492801887	.	.	.
LRP1	ENST00000243077	.	43.7579689534156	.	.	.
CACNA1E	ENST00000367573	.	42.9084561249121	.	.	.
TNKS	ENST00000310430	.	42.8646046126877	.	.	.
AXIN1	ENST00000262320	.	42.6482839431941	.	.	.
FADD	ENST00000301838	.	41.970764913882	.	.	.
FGFR1	ENST00000425967	.	41.6198300464442	.	.	.
GLI3	ENST00000395925	.	39.8963759935827	.	.	.
AGT	ENST00000366667	.	39.7818128617049	.	.	.
FN1	ENST00000354785	.	39.3492851409361	.	.	.
WNT3A	ENST00000284523	.	39.0451431211628	.	.	.
PCDH15	ENST00000414778	.	38.8309211486801	.	.	.
INSRR	ENST00000368195	.	38.4631288363438	.	.	.
CASP3	ENST00000308394	.	37.1354339232598	.	.	.
SPTA1	ENST00000368147	.	37.0521373341257	.	.	.
IGF1R	ENST00000268035	.	36.4308256100275	.	.	.
ACTG1	ENST00000575842	.	34.3130135661109	.	.	.
CEBPA	ENST00000498907	.	33.6142268689503	.	.	.
VEGFA	ENST00000372055	.	32.7549625901499	.	.	.
FZD3	ENST00000240093	.	32.6801669928855	.	.	.
PRKCA	ENST00000413366	.	31.9810676145168	.	.	.
FGF4	ENST00000168712	.	31.3916327981036	.	.	.
NOTCH1	ENST00000277541	.	31.251487129616	.	.	.
YWHAZ	ENST00000395957	.	31.206005068604	.	.	.
RECQL4	ENST00000428558	.	31.0801868622195	.	.	.
AKT3	ENST00000366539	.	30.8990026389726	.	.	.
RXRA	ENST00000481739	.	30.344046950554	.	.	.
RHOBTB2	ENST00000519685	.	29.9597074726651	.	.	.
PIK3CA	ENST00000263967	.	29.9093596736218	.	.	.
NEB	ENST00000397345	.	29.8390314721503	.	.	.
LMNA	ENST00000368300	.	29.7725060191609	.	.	.
CSNK1D	ENST00000314028	.	29.3625303731256	.	.	.
C3	ENST00000245907	.	29.3620893226599	.	.	.
ESR1	ENST00000440973	.	29.0214646164814	.	.	.
TG	ENST00000220616	.	28.645868712819	.	.	.
NCOR1	ENST00000268712	.	28.3884368380708	.	.	.
ANK1	ENST00000265709	.	28.2961121826434	.	.	.
LAMB1	ENST00000222399	.	27.9464980561285	.	.	.
RPS6KA3	ENST00000379565	.	27.8772571984986	.	.	.
PRKDC	ENST00000314191	.	27.3594094380712	.	.	.
PCDH11Y	ENST00000400457	.	26.683658002346	.	.	.
COL4A1	ENST00000375820	.	26.6719569453446	.	.	.
FZD8	ENST00000374694	.	26.5782884609816	.	.	.
HTT	ENST00000355072	.	26.3554999308759	.	.	.
GRB2	ENST00000392562	.	25.9395349251107	.	.	.
COL3A1	ENST00000304636	.	25.8522433810445	.	.	.
MET	ENST00000318493	.	25.8407132774691	.	.	.
RHOU	ENST00000366691	.	25.750599614977	.	.	.
CR1	ENST00000367049	.	25.2434540062553	.	.	.
MAPKAPK2	ENST00000367103	.	25.1489814764173	.	.	.
ITGB2	ENST00000397850	.	24.9389597328187	.	.	.
FASLG	ENST00000367721	.	24.9359383146409	.	.	.
PLCB1	ENST00000338037	.	24.9134091728635	.	.	.
COL1A2	ENST00000297268	.	24.6354276374023	.	.	.
LRP2	ENST00000263816	.	24.0664307718876	.	.	.
COL11A1	ENST00000370096	.	23.8909378139021	.	.	.
ERBB3	ENST00000267101	.	23.6736911552913	.	.	.
CELSR1	ENST00000262738	.	23.5420398455123	.	.	.
CDH9	ENST00000231021	.	23.5009421392479	.	.	.
RASA1	ENST00000274376	.	23.4884362591983	.	.	.
RYR1	ENST00000359596	.	23.4852789483594	.	.	.
NOS1	ENST00000338101	.	23.2136462863257	.	.	.
ITGB4	ENST00000200181	.	23.1377783318287	.	.	.
NCOA2	ENST00000452400	.	23.0662349616451	.	.	.
RHOB	ENST00000272233	.	22.9543304654701	.	.	.
COL6A3	ENST00000295550	.	22.791122387004	.	.	.
ABL1	ENST00000372348	.	22.7023796547944	.	.	.
COL12A1	ENST00000322507	.	22.4402993058881	.	.	.
CD247	ENST00000362089	.	22.1746507482039	.	.	.
THBS3	ENST00000368378	.	22.0332042885665	.	.	.
MAPK7	ENST00000308406	.	21.9996830474242	.	.	.
GLI2	ENST00000452319	.	21.9754002646381	.	.	.
LAMC3	ENST00000361069	.	21.8589584310594	.	.	.
